"","text","in_reply_to_user_id","possibly_sensitive","created_at.x","reply_settings","conversation_id","author_id","lang","id","protected","location","profile_image_url","verified","username","created_at.y","name","description","url","pinned_tweet_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","geo_place_id","text_with_display_links","reply.to.thread.no.term"
"69","Blue-green algae makes unwelcome return in Pinellas County: . https   www wtsp com mobile article news red tide blue green algae makes unwelcome return in pinellas county 67 2d454821 a33a 4733 8223 9026d772d17e",NA,FALSE,2019-07-04 04:23:12,"everyone","1146635548846694405","2424740904","en","1146635548846694405",FALSE,"Portland, OR","https://pbs.twimg.com/profile_images/1533592291784347649/84LnuEgK_normal.jpg",TRUE,"LizBurchTV","2014-04-03T03:39:21.000Z","Liz Burch","@KOINNews reporter/anchor 📺 Emmy winner 🏆 WSU grad 🐾 PNW born and raised 🌲","https://t.co/ye5CV7cBod","1575647238378115072",0,0,0,0,0,6093,1907,24729,106,"4ec01c9dbc693497","Blue-green algae makes unwelcome return in Pinellas County: https://t.co/Ll1jT5A3uj",FALSE
"70","RT @LizBurchWTSP: Blue-green algae clumps are out in the intercostal waterway. Pinellas Co. representative tells me they are keeping an eye on it, but no beaches are closed right now. @10NewsWTSP . https   twitter com LizBurchWTSP status 1146528260039290880 video 1",NA,FALSE,2019-07-04 04:36:42,"everyone","1146638944492314624","1098692502494814209","en","1146638944492314624",FALSE,"Biscuit Land of America","https://pbs.twimg.com/profile_images/1098694864672378881/hmvMj_sE_normal.png",FALSE,"Ultimatekaya1","2019-02-21T21:14:40.000Z","Ultimatekaya","eating biscuits one day at a time",NA,NA,1,0,0,0,0,13,1060,1611,0,NA,"RT @LizBurchWTSP: Blue-green algae clumps are out in the intercostal waterway. Pinellas Co. representative tells me they are keeping an eye on it, but no beaches are closed right now. @10NewsWTSP https://t.co/DRKXyppUpE",FALSE
"71","RT @10NewsWTSP: Blue-green algae makes unwelcome return in Pinellas County . https   www wtsp com mobile article news red tide blue green algae makes unwelcome return in pinellas county 67 2d454821 a33a 4733 8223 9026d772d17e",NA,FALSE,2019-07-04 04:39:36,"everyone","1146639675769131008","86172036","en","1146639675769131008",FALSE,"The Pleiades","https://pbs.twimg.com/profile_images/1390430229697638400/8LaMV6yK_normal.jpg",FALSE,"orthopsia","2009-10-29T21:56:30.000Z","Orthopsia ❄️🌊 🌊 🌊 ❄️","#TheResistance #BlueWave #BidenHarris2020 #Artist #Healer #Writer #INFJ #5w4 #Type5 ❄️♍️🇺🇸",NA,"1325243354993582081",2,0,0,0,0,1627,3652,108186,9,NA,"RT @10NewsWTSP: Blue-green algae makes unwelcome return in Pinellas County https://t.co/fFeF35WNVw",FALSE
"72","@LizBurchWTSP @10NewsWTSP Wow, that looks like a lot more fun than covering the snowy roads in Asheville. ","2424740904",FALSE,2019-07-04 06:59:21,"everyone","1146528260039290880","3091994399","en","1146674841321447424",FALSE,NA,"https://pbs.twimg.com/profile_images/1487721560546947078/2RBfSCVE_normal.jpg",FALSE,"rcogburn40","2015-03-15T10:56:59.000Z","Rick Cogburn","",NA,NA,0,0,0,0,0,27,348,4297,0,NA,"@LizBurchWTSP @10NewsWTSP Wow, that looks like a lot more fun than covering the snowy roads in Asheville",TRUE
"73","RT @10NewsWTSP: Blue-green algae makes unwelcome return in Pinellas County . https   www wtsp com mobile article news red tide blue green algae makes unwelcome return in pinellas county 67 2d454821 a33a 4733 8223 9026d772d17e",NA,FALSE,2019-07-04 16:25:35,"everyone","1146817340253908992","2424740904","en","1146817340253908992",FALSE,"Portland, OR","https://pbs.twimg.com/profile_images/1533592291784347649/84LnuEgK_normal.jpg",TRUE,"LizBurchTV","2014-04-03T03:39:21.000Z","Liz Burch","@KOINNews reporter/anchor 📺 Emmy winner 🏆 WSU grad 🐾 PNW born and raised 🌲","https://t.co/ye5CV7cBod","1575647238378115072",2,0,0,0,0,6093,1907,24729,106,NA,"RT @10NewsWTSP: Blue-green algae makes unwelcome return in Pinellas County https://t.co/fFeF35WNVw",FALSE
"74","RT @craigtimes: Noxious blue-green #algae blooms popping up all over #Florida -- the latest ones in Pinellas County . https   www tampabay com environment noxious blue green algae blooms spotted in gulfport and treasure island 20190702",NA,FALSE,2019-07-04 20:09:56,"everyone","1146873798119055361","47605629","en","1146873798119055361",FALSE,"sunshine state","https://pbs.twimg.com/profile_images/2333385450/fc4kdnmlq5wmm9hvs8w0_normal.jpeg",FALSE,"mmbtox","2009-06-16T11:53:38.000Z","marie bourgeois","toxicologist, junior faculty, mommy to unruly geniuses",NA,"1160437693052084225",4,0,0,0,0,1469,2073,39019,99,NA,"RT @craigtimes: Noxious blue-green #algae blooms popping up all over #Florida -- the latest ones in Pinellas County https://t.co/wZwr846UBI",FALSE
"75","#Pinellas Warns About Blue-Green #Algae; Beaches Still Open - Pinellas County officials are urging residents and visitors... . https   news wjct org post pinellas warns about blue green algae beaches still open",NA,FALSE,2019-07-05 13:07:13,"everyone","1147129806431145984","30710984","en","1147129806431145984",FALSE,"Mississippi River, LA","https://pbs.twimg.com/profile_images/1575703602030575624/8JJOGC7W_normal.jpg",FALSE,"QueegRides","2009-04-12T20:05:42.000Z","Queeg Rides Again","The Mighty Queeg has polished his balls and is ready for battle.",NA,NA,0,0,0,0,0,1945,3098,58463,209,NA,"#Pinellas Warns About Blue-Green #Algae; Beaches Still Open - Pinellas County officials are urging residents and visitors... https://t.co/uWQ9NL5fxg",FALSE
"76","Pinellas County officials are urging residents and visitors to stay away from some blue-green algae blooms that have popped up in the last week.

. https   health wusf usf edu health news florida 2019 07 03 pinellas warns about blue green algae beaches still open",NA,FALSE,2019-07-05 16:35:00,"everyone","1147182097460801538","20798645","en","1147182097460801538",FALSE,"Tampa, FL","https://pbs.twimg.com/profile_images/2626960293/xmwpbvpgbv34f2krgmvb_normal.jpeg",FALSE,"HealthNewsFL","2009-02-13T19:36:57.000Z","Health News Florida","Since 2006, we've provided in-depth health journalism for Floridians. We're a part of WUSF Public Media, with reporters in Tampa, Miami and Orlando.","http://t.co/flydNFVFw5",NA,1,0,0,0,0,6714,4140,27103,283,NA,"Pinellas County officials are urging residents and visitors to stay away from some blue-green algae blooms that have popped up in the last week.

https://t.co/nucOogbQe1",FALSE
"77","RT @HealthNewsFL: Pinellas County officials are urging residents and visitors to stay away from some blue-green algae blooms that have popped up in the last week.

. https   health wusf usf edu health news florida 2019 07 03 pinellas warns about blue green algae beaches still open",NA,FALSE,2019-07-05 16:38:14,"everyone","1147182912430907394","127605100","en","1147182912430907394",FALSE,"Lakeland Florida","https://pbs.twimg.com/profile_images/1383280622085414912/7RRfsYTO_normal.jpg",TRUE,"ledgerROBIN","2010-03-29T18:31:20.000Z","Robin Williams Adams","Retired 2015 from writing full time @theledger in Lakeland on education, health. Still freelance for Ledger's Your Health. Enjoying retirement with my husband.","https://t.co/0tSEPzKlYS","1580230361271136256",1,0,0,0,0,2732,2426,30001,59,NA,"RT @HealthNewsFL: Pinellas County officials are urging residents and visitors to stay away from some blue-green algae blooms that have popped up in the last week.

https://t.co/nucOogbQe1",FALSE
"78","This is a pile of “vertical oyster gardens” that will hang from docks into local bays. 
🌊
Oyster larvae will attach, and the oysters will be able to filter two to ten gallons of water an hour.
🌊
This helps with the blue-green algae present in some Pinellas Co. waters. . https   twitter com EmeraldWTSP status 1147261575797063687 video 1",NA,FALSE,2019-07-05 21:50:49,"everyone","1147261575797063687","1091452763559604224","en","1147261575797063687",FALSE,NA,"https://pbs.twimg.com/profile_images/1093282265780682752/4MO0_sX8_normal.jpg",FALSE,"EmeraldWTSP","2019-02-01T21:46:31.000Z","Emerald Morrow WTSP","EMMY-Award winning reporter for 10 Tampa Bay in Tampa/St. Petersburg, Fla.",NA,NA,1,1,0,0,0,525,115,1467,15,NA,"This is a pile of “vertical oyster gardens” that will hang from docks into local bays. 
🌊
Oyster larvae will attach, and the oysters will be able to filter two to ten gallons of water an hour.
🌊
This helps with the blue-green algae present in some Pinellas Co. waters. https://t.co/57w7wb9QDz",FALSE
"79","This is a pile of “vertical oyster gardens” that will hang from docks into local bays.
🌊
Oyster larvae will attach; oysters will be able to filter two to 10 gallons of water/hour.
🌊
This helps w/blue-green algae present in some Pinellas Co. waters.
🌊
@TampaBayWatch @10NewsWTSP . https   twitter com EmeraldMorrow status 1147262207090200588 video 1",NA,FALSE,2019-07-05 21:53:19,"everyone","1147262207090200588","455095674","en","1147262207090200588",FALSE,"Tampa, FL","https://pbs.twimg.com/profile_images/1512239271129849856/YrwFDBOQ_normal.jpg",TRUE,"EmeraldMorrow","2012-01-04T18:42:14.000Z","Emerald Morrow (WTSP)","🔍Investigative reporter/anchor @10TampaBay (CBS) |🏆3x Emmy winner | 2x @NorthwesternU alum💜| Stl made, Northside raised | Lefty🖐🏿| Love to: DIY🔨sew🧵skate","https://t.co/KCEXKvlb4Z","1602398889071484929",3,0,4,0,0,2911,1311,8258,96,NA,"This is a pile of “vertical oyster gardens” that will hang from docks into local bays.
🌊
Oyster larvae will attach; oysters will be able to filter two to 10 gallons of water/hour.
🌊
This helps w/blue-green algae present in some Pinellas Co. waters.
🌊
@TampaBayWatch @10NewsWTSP https://t.co/gTXY9bcVpv",FALSE
"80","This is what the vertical oyster gardens look like in the water. After a year or two, they go from oysters we recognize to this. . https   twitter com EmeraldWTSP status 1147262797023186945 video 1","1091452763559604224",FALSE,2019-07-05 21:55:40,"everyone","1147261575797063687","1091452763559604224","en","1147262797023186945",FALSE,NA,"https://pbs.twimg.com/profile_images/1093282265780682752/4MO0_sX8_normal.jpg",FALSE,"EmeraldWTSP","2019-02-01T21:46:31.000Z","Emerald Morrow WTSP","EMMY-Award winning reporter for 10 Tampa Bay in Tampa/St. Petersburg, Fla.",NA,NA,0,1,0,0,0,523,113,1467,15,NA,"This is what the vertical oyster gardens look like in the water. After a year or two, they go from oysters we recognize to this. https://t.co/YBW7XQBkdY",TRUE
"81","Peter Clark from Tampa Bay Watch explains how the vertical oyster gardens get their start. . https   twitter com EmeraldWTSP status 1147263474852139009 video 1","1091452763559604224",FALSE,2019-07-05 21:58:22,"everyone","1147261575797063687","1091452763559604224","en","1147263474852139009",FALSE,NA,"https://pbs.twimg.com/profile_images/1093282265780682752/4MO0_sX8_normal.jpg",FALSE,"EmeraldWTSP","2019-02-01T21:46:31.000Z","Emerald Morrow WTSP","EMMY-Award winning reporter for 10 Tampa Bay in Tampa/St. Petersburg, Fla.",NA,NA,0,1,0,0,0,523,113,1467,15,NA,"Peter Clark from Tampa Bay Watch explains how the vertical oyster gardens get their start. https://t.co/acSIOGTTVd",TRUE
"82","This is a vertical oyster garden after a year or two. The movement you see- this are live barnacles. The garden filters water and is a habitat for fish and crabs, too 🦀 . https   twitter com EmeraldWTSP status 1147264664004431873 video 1","1091452763559604224",FALSE,2019-07-05 22:03:05,"everyone","1147261575797063687","1091452763559604224","en","1147264664004431873",FALSE,NA,"https://pbs.twimg.com/profile_images/1093282265780682752/4MO0_sX8_normal.jpg",FALSE,"EmeraldWTSP","2019-02-01T21:46:31.000Z","Emerald Morrow WTSP","EMMY-Award winning reporter for 10 Tampa Bay in Tampa/St. Petersburg, Fla.",NA,NA,0,0,0,0,0,523,113,1467,15,NA,"This is a vertical oyster garden after a year or two. The movement you see- this are live barnacles. The garden filters water and is a habitat for fish and crabs, too 🦀 https://t.co/MQuPhEzwXV",TRUE
"83","RT @EmeraldMorrow: This is a pile of “vertical oyster gardens” that will hang from docks into local bays.
🌊
Oyster larvae will attach; oysters will be able to filter two to 10 gallons of water/hour.
🌊
This helps w/blue-green algae present in some Pinellas Co. waters.
🌊
@TampaBayWatch @10NewsWTSP . https   twitter com EmeraldMorrow status 1147262207090200588 video 1",NA,FALSE,2019-07-06 00:08:18,"everyone","1147296176108122112","17633633","en","1147296176108122112",FALSE,"St. Petersburg, FL","https://pbs.twimg.com/profile_images/1608065913/libby_headshot_normal.png",FALSE,"Libby0114","2008-11-25T22:16:59.000Z","Libby0114","Libby Hendren is a producer at 10 Tampa Bay (WTSP) in St. Pete, FL. When she's not producing and writing, she likes to travel. See https://t.co/etW5hN44jQ.","https://t.co/9XJdVVbCqY",NA,3,0,0,0,0,614,857,5810,24,NA,"RT @EmeraldMorrow: This is a pile of “vertical oyster gardens” that will hang from docks into local bays.
🌊
Oyster larvae will attach; oysters will be able to filter two to 10 gallons of water/hour.
🌊
This helps w/blue-green algae present in some Pinellas Co. waters.
🌊
@TampaBayWatch @10NewsWTSP https://t.co/gTXY9bcVpv",FALSE
"84","Pinellas Warns About Blue-Green Algae; Beaches Still Open . https   news wjct org post pinellas warns about blue green algae beaches still open",NA,FALSE,2019-07-06 10:33:08,"everyone","1147453418153357314","131184090","en","1147453418153357314",FALSE,"St. Petersburg, FL","https://pbs.twimg.com/profile_images/1594302121045905409/aoOEAVmi_normal.jpg",FALSE,"ReneeURRealtor","2010-04-09T14:34:01.000Z","Renee's Berg","Sell ~ Buy ~ Invest ~ I'm here for you!
Save Florida ⛱️🌴🌺🌊♀️🏳️‍🌈","https://t.co/Zw1JTLdeWp",NA,0,0,0,0,0,154,133,7748,2,NA,"Pinellas Warns About Blue-Green Algae; Beaches Still Open https://t.co/DFQvMzdo8l",FALSE
"85","Pinellas County is urging residents/visitors to stay away from some blue-green algae blooms that have popped up. ""Lyngbya, in particular, is toxic to pets, especially if it gets in their fur,” said Tony Fabrizio, Public Info Officer for Pinellas County. . http   www j mp 2XKRoTV",NA,FALSE,2019-07-06 11:56:27,"everyone","1147474387114889217","2701863841","en","1147474387114889217",FALSE,"Florida, USA","https://pbs.twimg.com/profile_images/1261323378079735808/MGIjyXmc_normal.jpg",FALSE,"VoteWaterFL","2014-08-02T22:02:05.000Z","VoteWater","Fighting political corruption in Florida by galvanizing public resolve to end the systemic pollution and mismanagement of our waterways.","https://t.co/KznHCq17zJ",NA,2,0,1,0,0,1857,1077,4426,25,NA,"Pinellas County is urging residents/visitors to stay away from some blue-green algae blooms that have popped up. ""Lyngbya, in particular, is toxic to pets, especially if it gets in their fur,” said Tony Fabrizio, Public Info Officer for Pinellas County. https://t.co/I2K8GU85Aj",FALSE
"86","RT @bullsugar: Pinellas County is urging residents/visitors to stay away from some blue-green algae blooms that have popped up. ""Lyngbya, in particular, is toxic to pets, especially if it gets in their fur,” said Tony Fabrizio, Public Info Officer for Pinellas County. . http   www j mp 2XKRoTV",NA,FALSE,2019-07-06 12:06:50,"everyone","1147477000711561217","3183450436","en","1147477000711561217",FALSE,"Ohio/Florida","https://pbs.twimg.com/profile_images/730543177862664192/zHsMCwy6_normal.jpg",FALSE,"lawnjock478","2015-04-19T14:50:48.000Z","Michael D","A country run by Oligarchs is doomed.  Anti corruption. Vote like your life depends on it. It very well may. Bolts, Reds, Buckeyes, and Bulls.",NA,NA,2,0,0,0,0,261,659,19800,0,NA,"RT @bullsugar: Pinellas County is urging residents/visitors to stay away from some blue-green algae blooms that have popped up. ""Lyngbya, in particular, is toxic to pets, especially if it gets in their fur,” said Tony Fabrizio, Public Info Officer for Pinellas County. https://t.co/I2K8GU85Aj",FALSE
"87","RT @bullsugar: Pinellas County is urging residents/visitors to stay away from some blue-green algae blooms that have popped up. ""Lyngbya, in particular, is toxic to pets, especially if it gets in their fur,” said Tony Fabrizio, Public Info Officer for Pinellas County. . http   www j mp 2XKRoTV",NA,FALSE,2019-07-06 15:58:22,"everyone","1147535266271367171","763537721684070402","en","1147535266271367171",FALSE,"Mobile,al","https://pbs.twimg.com/profile_images/869609281783566338/8Po-Ujan_normal.jpg",FALSE,"ejd922again","2016-08-11T00:49:13.000Z","LizD","",NA,NA,2,0,0,0,0,496,634,79199,1,NA,"RT @bullsugar: Pinellas County is urging residents/visitors to stay away from some blue-green algae blooms that have popped up. ""Lyngbya, in particular, is toxic to pets, especially if it gets in their fur,” said Tony Fabrizio, Public Info Officer for Pinellas County. https://t.co/I2K8GU85Aj",FALSE
"88","RT @EmeraldWTSP: This is a pile of “vertical oyster gardens” that will hang from docks into local bays. 
🌊
Oyster larvae will attach, and the oysters will be able to filter two to ten gallons of water an hour.
🌊
This helps with the blue-green algae present in some Pinellas Co. waters. . https   twitter com EmeraldWTSP status 1147261575797063687 video 1",NA,FALSE,2019-07-06 17:45:02,"everyone","1147562108822986752","1040008647034761228","en","1147562108822986752",FALSE,"St. Augustine","https://pbs.twimg.com/profile_images/1121914455099629569/ar7WKohq_normal.jpg",FALSE,"BaileyTV78","2018-09-12T22:45:58.000Z","Heather Bailey, M.A.","Producer - TEGNA. MIZZOU & UCF Grad.",NA,NA,1,0,0,0,0,231,479,2832,0,NA,"RT @EmeraldWTSP: This is a pile of “vertical oyster gardens” that will hang from docks into local bays. 
🌊
Oyster larvae will attach, and the oysters will be able to filter two to ten gallons of water an hour.
🌊
This helps with the blue-green algae present in some Pinellas Co. waters. https://t.co/57w7wb9QDz",FALSE
"89","RT @craigtimes: Noxious blue-green #algae blooms popping up all over #Florida -- the latest ones in Pinellas County . https   www tampabay com environment noxious blue green algae blooms spotted in gulfport and treasure island 20190702",NA,FALSE,2019-07-07 19:25:48,"everyone","1147949857447043072","2418190468","en","1147949857447043072",FALSE,"USA","https://pbs.twimg.com/profile_images/1325633516382658560/Mj_CDAbj_normal.jpg",FALSE,"TknbyWind","2014-03-17T18:34:09.000Z","TknbyWind","🌊🌊🌊🌊🌊✌️",NA,NA,4,0,0,0,0,263,321,38182,72,NA,"RT @craigtimes: Noxious blue-green #algae blooms popping up all over #Florida -- the latest ones in Pinellas County https://t.co/wZwr846UBI",FALSE
"90","State considering new regulations for toxins created by Blue-Green Algae  . https   www abcactionnews com news region pinellas state considering new regulations for toxins created by blue green algae. https   twitter com abcactionnews status 1148372586528722945 photo 1",NA,FALSE,2019-07-08 23:25:35,"everyone","1148372586528722945","15138087","en","1148372586528722945",FALSE,"Tampa","https://pbs.twimg.com/profile_images/875429460807438337/4yx0qIuz_normal.jpg",TRUE,"abcactionnews","2008-06-16T20:08:51.000Z","ABC Action News","Tampa Bay News: Check out our traffic feed here: https://t.co/M2uAC172SI","https://t.co/hjOLC3xFry",NA,1,0,4,0,0,173598,649,187000,1591,NA,"State considering new regulations for toxins created by Blue-Green Algae https://t.co/c0yi1dRsdU https://t.co/4uWQqpQ2Ir",FALSE
"91","RT @abcactionnews: State considering new regulations for toxins created by Blue-Green Algae  . https   www abcactionnews com news region pinellas state considering new regulations for toxins created by blue green algae. https   twitter com abcactionnews status 1148372586528722945 photo 1",NA,FALSE,2019-07-09 12:58:54,"everyone","1148577265632055299","87210710","en","1148577265632055299",FALSE,"Pinellas County, Florida","https://pbs.twimg.com/profile_images/958396908858429440/ZeXWz8mM_normal.jpg",FALSE,"PinellasGov","2009-11-03T15:10:56.000Z","Pinellas County","Pinellas County government's latest news, events, photos, video and general information. We're on the #GulfOfMexico and #TampaBay on the west coast of #Florida.","https://t.co/Gt8840coE5",NA,1,0,0,0,0,28966,270,25892,466,NA,"RT @abcactionnews: State considering new regulations for toxins created by Blue-Green Algae https://t.co/c0yi1dRsdU https://t.co/4uWQqpQ2Ir",FALSE
"92","#Florida wants to add new blue-green algae bloom regulations to better identify danger zones and warn the public. . https   www abcactionnews com news region pinellas state considering new regulations for toxins created by blue green algae",NA,FALSE,2019-07-09 20:34:00,"everyone","1148691795431362560","2472435879","en","1148691795431362560",FALSE,"Tampa, FL","https://pbs.twimg.com/profile_images/492165465288867840/6uxUmFzY_normal.jpeg",TRUE,"SeanWFTS","2014-04-09T20:31:30.000Z","Sean O'Reilly","News junkie. Cat dad 🐯 Gamer. Geek. Sci-Fi nerd 🖖 Ice hockey & baseball lover. RT not endorsements.","https://t.co/hjOLC3xFry",NA,0,0,0,0,0,503,66,9071,48,NA,"#Florida wants to add new blue-green algae bloom regulations to better identify danger zones and warn the public. https://t.co/AcdFOW8dUg",FALSE
"93","RT @EmeraldMorrow: This is a pile of “vertical oyster gardens” that will hang from docks into local bays.
🌊
Oyster larvae will attach; oysters will be able to filter two to 10 gallons of water/hour.
🌊
This helps w/blue-green algae present in some Pinellas Co. waters.
🌊
@TampaBayWatch @10NewsWTSP . https   twitter com EmeraldMorrow status 1147262207090200588 video 1",NA,FALSE,2019-08-09 13:53:47,"everyone","1159825103242219520","66700406","en","1159825103242219520",FALSE,"Tierra Verde, FL","https://pbs.twimg.com/profile_images/1357037111380213767/GuCzeHry_normal.jpg",FALSE,"TampaBayWatch","2009-08-18T14:54:41.000Z","Tampa Bay Watch","Dedicated to the protection and restoration of the Tampa Bay estuary through scientific and educational programs.","http://t.co/84WPD89s0I",NA,3,0,0,0,0,5124,1554,2555,112,NA,"RT @EmeraldMorrow: This is a pile of “vertical oyster gardens” that will hang from docks into local bays.
🌊
Oyster larvae will attach; oysters will be able to filter two to 10 gallons of water/hour.
🌊
This helps w/blue-green algae present in some Pinellas Co. waters.
🌊
@TampaBayWatch @10NewsWTSP https://t.co/gTXY9bcVpv",FALSE
"94","Earlier this year (May 2019) water along Old Tampa Bay in #SafetyHarbor tested positive for toxic blue-green algae. Researchers have also found toxic blooms in waterways from the Tampa Bay region through South Florida. 

#DogsSwimming #WaterSafety #TheNewBarkerDogMagazine. ",NA,FALSE,2019-08-10 14:59:58,"everyone","1160204146055794689","1535031667","en","1160204146055794689",FALSE,"Florida, USA","https://pbs.twimg.com/profile_images/1353551482629591041/bKX7_LDE_normal.jpg",FALSE,"TheNewBarker","2013-06-20T21:06:03.000Z","The New Barker","A Florida lifestyle print magazine about dogs with information on where to stay, play, dine, shop & have fun with your dog. #TheNewBarker","https://t.co/oz1KMyLdlh",NA,1,1,1,0,0,2193,3446,32442,127,NA,"Earlier this year (May 2019) water along Old Tampa Bay in #SafetyHarbor tested positive for toxic blue-green algae. Researchers have also found toxic blooms in waterways from the Tampa Bay region through South Florida. 

#DogsSwimming #WaterSafety #TheNewBarkerDogMagazine",FALSE
"95","The Florida Department of Environmental Protection has been monitoring a #toxic bloom in Lake Okeechobee. Samples of water in the area tested ""three times too toxic to touch."" Toxic algae is also turning up in Manatee County's Robinson Preserve, the #Manatee River and canals.. ","1535031667",FALSE,2019-08-10 14:59:59,"everyone","1160204146055794689","1535031667","en","1160204148010291200",FALSE,"Florida, USA","https://pbs.twimg.com/profile_images/1353551482629591041/bKX7_LDE_normal.jpg",FALSE,"TheNewBarker","2013-06-20T21:06:03.000Z","The New Barker","A Florida lifestyle print magazine about dogs with information on where to stay, play, dine, shop & have fun with your dog. #TheNewBarker","https://t.co/oz1KMyLdlh",NA,1,0,1,0,0,2182,3442,32479,127,NA,"The Florida Department of Environmental Protection has been monitoring a #toxic bloom in Lake Okeechobee. Samples of water in the area tested ""three times too toxic to touch."" Toxic algae is also turning up in Manatee County's Robinson Preserve, the #Manatee River and canals.",TRUE
"96","RT @TheNewBarker: Earlier this year (May 2019) water along Old Tampa Bay in #SafetyHarbor tested positive for toxic blue-green algae. Researchers have also found toxic blooms in waterways from the Tampa Bay region through South Florida. 

#DogsSwimming #WaterSafety #TheNewBarkerDogMagazine. ",NA,FALSE,2019-08-13 00:49:01,"everyone","1161077160829947905","16652224","en","1161077160829947905",FALSE,"Tampa, Florida","https://pbs.twimg.com/profile_images/1190347062870716416/5V4UYjO5_normal.jpg",FALSE,"angelaardolino","2008-10-08T17:43:43.000Z","Angela Ardolino","Holistic Pet & Medical Cannabis Expert 
Founder-@CBDDogHealth
Animal Rescue-Fire Flake Farm 
Owner-@Beautify_Beast
'It's a Dog's Life' Podcast Host @CannaRadio","https://t.co/dadNb7Ey3i",NA,1,0,0,0,0,4465,3260,2730,80,NA,"RT @TheNewBarker: Earlier this year (May 2019) water along Old Tampa Bay in #SafetyHarbor tested positive for toxic blue-green algae. Researchers have also found toxic blooms in waterways from the Tampa Bay region through South Florida. 

#DogsSwimming #WaterSafety #TheNewBarkerDogMagazine",FALSE
"97","""We monitor the bay, so we are more concerned with red tide karenia brevis but recently blue-green algae was spotted in the Manatee River and in Safety Harbor.""  . https   www cltampa com news a new report says harmful algae blooms are on the rise in florida and across the nation 12256299. https   twitter com HelpFloridaHeal status 1164512046345592833 photo 1",NA,FALSE,2019-08-22 12:18:02,"everyone","1164512046345592833","1046953802245578753","en","1164512046345592833",FALSE,"Boca Grande, FL","https://pbs.twimg.com/profile_images/1046954462252650496/fAI8sUWg_normal.jpg",FALSE,"HelpFloridaHeal","2018-10-02T02:43:32.000Z","Help Florida Heal","We are a nonpartisan group of FL citizens demanding that our politicians take action to help Florida heal from the red tide and green algae poisoning our state.","https://t.co/nrcNO8vykn","1304150592277929984",0,0,1,0,0,147,347,1461,2,NA,"""We monitor the bay, so we are more concerned with red tide karenia brevis but recently blue-green algae was spotted in the Manatee River and in Safety Harbor."" https://t.co/Ns13Z8Ld49 https://t.co/fDAKOkhRMd",FALSE
"98","RT @EmeraldMorrow: This is a pile of “vertical oyster gardens” that will hang from docks into local bays.
🌊
Oyster larvae will attach; oysters will be able to filter two to 10 gallons of water/hour.
🌊
This helps w/blue-green algae present in some Pinellas Co. waters.
🌊
@TampaBayWatch @10NewsWTSP . https   twitter com EmeraldMorrow status 1147262207090200588 video 1",NA,FALSE,2019-09-24 13:04:18,"everyone","1176482491714195457","845679252","en","1176482491714195457",FALSE,"Tampa Bay Region, Florida","https://pbs.twimg.com/profile_images/1489650542284611584/ne-l6gkH_normal.png",FALSE,"TampaBayRPC","2012-09-25T15:03:11.000Z","Tampa Bay RPC","The official feed of the Tampa Bay Regional Planning Council. Serving the communities of Citrus, Hernando, Hillsborough, Manatee, Pasco, and Pinellas Counties.","https://t.co/8ipKOeswsL","1623424615820165121",3,0,0,0,0,417,292,280,6,NA,"RT @EmeraldMorrow: This is a pile of “vertical oyster gardens” that will hang from docks into local bays.
🌊
Oyster larvae will attach; oysters will be able to filter two to 10 gallons of water/hour.
🌊
This helps w/blue-green algae present in some Pinellas Co. waters.
🌊
@TampaBayWatch @10NewsWTSP https://t.co/gTXY9bcVpv",FALSE
"99","@Bl0ndieMIA 😂😂 Good ole Pinellas. 
His lawyer should say his psychi has been effected gravely by the cyanobacteria &amp;red tide in the Gulf. Could be true. 💁😂😂😳😔🙊. ","3681082217",FALSE,2019-10-24 11:22:59,"everyone","1187327213852643329","989480153041469440","en","1187328629614825472",FALSE,"In the face of inequality","https://pbs.twimg.com/profile_images/1325450869559746561/sHjF_x1Z_normal.jpg",FALSE,"HumanityLove32","2018-04-26T12:23:46.000Z","DontWorry-WereGoingHappilybackToCorporateUSA","Realist. Humanist. MA.ECD (human development)SocDem. UNITE!-No Nahzi sympathizers!-Amateur Historian. ArrestMagaTNahziRegimeNOW!
FactsoverFeelings!",NA,"1073594422208667649",0,0,2,0,0,12549,13210,26465,6,NA,"@Bl0ndieMIA 😂😂 Good ole Pinellas. 
His lawyer should say his psychi has been effected gravely by the cyanobacteria &amp;red tide in the Gulf. Could be true. 💁😂😂😳😔🙊",FALSE
"100","Researchers looking into long-term health impacts of blue-green algae, red tide . https   www abcactionnews com news region pinellas researchers looking into long term health impacts of blue green algae red tide",NA,FALSE,2020-02-15 12:57:58,"everyone","1228664749468127234","242030308","en","1228664749468127234",FALSE,"Boston, MA","https://pbs.twimg.com/profile_images/1404072226434002947/LMc9hP1W_normal.jpg",FALSE,"ECOIntTech","2011-01-23T19:31:59.000Z","Eco Integrated Technologies, Inc.","Official Twitter for AquaFlex as founded by Inventor/CEO Scott C. Smith","https://t.co/YYzVBOrAzS","1446965828629454850",1,0,0,0,0,563,379,3293,17,NA,"Researchers looking into long-term health impacts of blue-green algae, red tide https://t.co/SwUzPx9yL9",FALSE
