"","text","possibly_sensitive","author_id","created_at.x","conversation_id","reply_settings","lang","id","in_reply_to_user_id","username","description","location","verified","created_at.y","url","profile_image_url","name","protected","pinned_tweet_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","geo_place_id","text_with_display_links","reply.to.thread.no.term"
"60","@DMoritzRabson It is not just the spills and other ""incidents"". Mosaic has permits from the Florida DEP to discharge industrial waste into the rivers that meet the gulf between Tampa Bay and Charlotte Harbor. In addition to heavy metals, nitrogen, and phosphorus, they discharge cyanobacteria. ",FALSE,"1029700482955137024",2019-02-05 16:35:28,"1064744086362562560","everyone","en","1092824036617478145","1009427745707786240","LuzElenaBueno1","","USA",FALSE,"2018-08-15T12:05:00.000Z",NA,"https://pbs.twimg.com/profile_images/1203682499018276864/isJsgOan_normal.jpg","Luz Elena Bueno",FALSE,"1170345703786389511",0,0,0,0,0,24,126,247,0,NA,"@DMoritzRabson It is not just the spills and other ""incidents"". Mosaic has permits from the Florida DEP to discharge industrial waste into the rivers that meet the gulf between Tampa Bay and Charlotte Harbor. In addition to heavy metals, nitrogen, and phosphorus, they discharge cyanobacteria",FALSE
"61","@RonDeSantisFL @MosaicCompany dilutes then pollutes w. Toxic Sludge into our estuaries. It all flows to feed Cyanobacteria and Red Tide. Phosphate mining must end to cure Florida waters. Get serious and Speak out on Mosaic @GovRonDeSantis   . https   www wfla com 8 on your side mosaics contaminated water discharged into alafia river 995217455",FALSE,"847172126041948163",2019-02-07 13:01:44,"1093278691713564672","everyone","en","1093495024103444480","487297085","Karl_Deigert_RX","Chairman -  @FL_RTCW
  Pharmacist- Un.Maryland, Florida since 1986, Advocate for Chronic Pain Patients' Rights, USCG Captain, #RightsOfNatureFl here to stay!","Florida, USA",FALSE,"2017-03-29T19:42:29.000Z","https://t.co/xdvNRCjzCK","https://pbs.twimg.com/profile_images/1335165624776093696/ej6pPLBd_normal.jpg","Captain Karl",FALSE,"1539280924591923202",1,1,2,0,0,673,1535,9229,2,NA,"@RonDeSantisFL @MosaicCompany dilutes then pollutes w. Toxic Sludge into our estuaries. It all flows to feed Cyanobacteria and Red Tide. Phosphate mining must end to cure Florida waters. Get serious and Speak out on Mosaic @GovRonDeSantis   https://t.co/ALSvzPLvAb",FALSE
"62","RT @Karl_Deigert_RX: @RonDeSantisFL @MosaicCompany dilutes then pollutes w. Toxic Sludge into our estuaries. It all flows to feed Cyanobacteria and Red Tide. Phosphate mining must end to cure Florida waters. Get serious and Speak out on Mosaic @GovRonDeSantis   . https   www wfla com 8 on your side mosaics contaminated water discharged into alafia river 995217455",FALSE,"1029700482955137024",2019-02-07 15:36:23,"1093533944010674178","everyone","en","1093533944010674178",NA,"LuzElenaBueno1","","USA",FALSE,"2018-08-15T12:05:00.000Z",NA,"https://pbs.twimg.com/profile_images/1203682499018276864/isJsgOan_normal.jpg","Luz Elena Bueno",FALSE,"1170345703786389511",1,0,0,0,0,24,126,247,0,NA,"RT @Karl_Deigert_RX: @RonDeSantisFL @MosaicCompany dilutes then pollutes w. Toxic Sludge into our estuaries. It all flows to feed Cyanobacteria and Red Tide. Phosphate mining must end to cure Florida waters. Get serious and Speak out on Mosaic @GovRonDeSantis   https://t.co/ALSvzPLvAb",FALSE
"63","@GovRonDeSantis Mosaic discharges of cyanobacteria infested industrial waste into the rivers that meet the Gulf between Tampa Bay and Charlotte Harbor is destroying Florida's beautiful West Coast. . https   twitter com HelpFloridaHeal status 1093861255826288640",FALSE,"1029700482955137024",2019-02-08 17:43:23,"1093928290769948672","everyone","en","1093928290769948672","1058807868","LuzElenaBueno1","","USA",FALSE,"2018-08-15T12:05:00.000Z",NA,"https://pbs.twimg.com/profile_images/1203682499018276864/isJsgOan_normal.jpg","Luz Elena Bueno",FALSE,"1170345703786389511",0,0,0,0,0,24,126,247,0,NA,"@GovRonDeSantis Mosaic discharges of cyanobacteria infested industrial waste into the rivers that meet the Gulf between Tampa Bay and Charlotte Harbor is destroying Florida's beautiful West Coast. https://t.co/4wOaMPX3Dy",FALSE
"64","@RepBrianMast Please demand Mosaic to also notify the public before discharging cyanobacteria infested industrial waste into the rivers that meet the Gulft between Tampa Bay and Charlotte Harbor. Ex: please see lab report below from ONE of many Mosaic discharges in 2018 . https   twitter com LuzElenaBueno1 status 1094181199914983424 photo 1",FALSE,"1029700482955137024",2019-02-09 10:28:21,"1093962671030845440","everyone","en","1094181199914983424","814103950404239360","LuzElenaBueno1","","USA",FALSE,"2018-08-15T12:05:00.000Z",NA,"https://pbs.twimg.com/profile_images/1203682499018276864/isJsgOan_normal.jpg","Luz Elena Bueno",FALSE,"1170345703786389511",0,0,0,0,0,24,126,247,0,NA,"@RepBrianMast Please demand Mosaic to also notify the public before discharging cyanobacteria infested industrial waste into the rivers that meet the Gulft between Tampa Bay and Charlotte Harbor. Ex: please see lab report below from ONE of many Mosaic discharges in 2018 https://t.co/iUkFFyPCTs",FALSE
"65","Mosaic discharges blue green algae infested industrial waste into the rivers that flow into the gulf between Tampa and Charlotte Harbor. . http   www fox13news com news florida news toxic algae crisis toxins found in the air",FALSE,"1029700482955137024",2019-02-10 12:15:50,"1094570637962735616","everyone","en","1094570637962735616",NA,"LuzElenaBueno1","","USA",FALSE,"2018-08-15T12:05:00.000Z",NA,"https://pbs.twimg.com/profile_images/1203682499018276864/isJsgOan_normal.jpg","Luz Elena Bueno",FALSE,"1170345703786389511",0,0,0,0,0,24,126,247,0,NA,"Mosaic discharges blue green algae infested industrial waste into the rivers that flow into the gulf between Tampa and Charlotte Harbor. https://t.co/JowFC0zvI2",FALSE
"66","@RepBrianMast Why aren't you holding Mosaic accountable for the cyanobacteria they discharge along with their industrial waste, into the rivers that flow into the Gulf between Tampa and Charlotte Harbor?. ",FALSE,"1029700482955137024",2019-02-10 12:19:02,"1094332613752279040","everyone","en","1094571441805246464","814103950404239360","LuzElenaBueno1","","USA",FALSE,"2018-08-15T12:05:00.000Z",NA,"https://pbs.twimg.com/profile_images/1203682499018276864/isJsgOan_normal.jpg","Luz Elena Bueno",FALSE,"1170345703786389511",0,1,0,0,0,24,126,247,0,NA,"@RepBrianMast Why aren't you holding Mosaic accountable for the cyanobacteria they discharge along with their industrial waste, into the rivers that flow into the Gulf between Tampa and Charlotte Harbor?",FALSE
"67","@gregsteube @RepBrianMast @GovRonDeSantis when are elected officials going to talk about Mosaic's cyanobacteria discharges into the rivers that meet the gulf between Tampa Bay and Charlotte Harbor? . https   twitter com LuzElenaBueno1 status 1095125324453605376 photo 1",FALSE,"1029700482955137024",2019-02-12 00:59:58,"1095125324453605376","everyone","en","1095125324453605376","21924842","LuzElenaBueno1","","USA",FALSE,"2018-08-15T12:05:00.000Z",NA,"https://pbs.twimg.com/profile_images/1203682499018276864/isJsgOan_normal.jpg","Luz Elena Bueno",FALSE,"1170345703786389511",0,0,0,0,0,24,126,247,0,NA,"@gregsteube @RepBrianMast @GovRonDeSantis when are elected officials going to talk about Mosaic's cyanobacteria discharges into the rivers that meet the gulf between Tampa Bay and Charlotte Harbor? https://t.co/j1eQTLiKkt",FALSE
"68","@GovRonDeSantis @marcorubio @SenRickScott @POTUS Stop Mosaic's discharges of cyanobacteria into the rivers that meet the gulf between Tampa Bay and Charlotte Harbor, where toxic algae bloom begin every single year in Florida. . https   twitter com LuzElenaBueno1 status 1095461923653603329 photo 1",FALSE,"1029700482955137024",2019-02-12 23:17:29,"1095351106077638656","everyone","en","1095461923653603329","1058807868","LuzElenaBueno1","","USA",FALSE,"2018-08-15T12:05:00.000Z",NA,"https://pbs.twimg.com/profile_images/1203682499018276864/isJsgOan_normal.jpg","Luz Elena Bueno",FALSE,"1170345703786389511",1,0,1,0,0,24,126,247,0,NA,"@GovRonDeSantis @marcorubio @SenRickScott @POTUS Stop Mosaic's discharges of cyanobacteria into the rivers that meet the gulf between Tampa Bay and Charlotte Harbor, where toxic algae bloom begin every single year in Florida. https://t.co/AMNxIoAvvd",FALSE
"69","RT @LuzElenaBueno1: @GovRonDeSantis @marcorubio @SenRickScott @POTUS Stop Mosaic's discharges of cyanobacteria into the rivers that meet the gulf between Tampa Bay and Charlotte Harbor, where toxic algae bloom begin every single year in Florida. . https   twitter com LuzElenaBueno1 status 1095461923653603329 photo 1",FALSE,"1067415200452829184",2019-02-13 13:07:24,"1095670777192595456","everyone","en","1095670777192595456",NA,"RickTide","Senator of Florida","Florida, USA",FALSE,"2018-11-27T13:49:50.000Z","https://t.co/pvJHJ6HqCE","https://pbs.twimg.com/profile_images/1067417487573245953/Y-9opSsA_normal.jpg","RedTideRick",FALSE,NA,1,0,0,0,0,4,36,98,0,NA,"RT @LuzElenaBueno1: @GovRonDeSantis @marcorubio @SenRickScott @POTUS Stop Mosaic's discharges of cyanobacteria into the rivers that meet the gulf between Tampa Bay and Charlotte Harbor, where toxic algae bloom begin every single year in Florida. https://t.co/AMNxIoAvvd",FALSE
"70","@GMWatch @AlertTrade @mbalter There is a FIX 5 hours away in Tampa&gt;&gt; 

@TaronisTech $TRNX Completes Successful Testing of  Cyanobacteria Decontamination 

Wont fix ALL of it right away - BUT sure will help!!!!

@GovRonDeSantis #Miami @jessicalipscomb @MiamiDadeCounty. https   globenewswire com news release 2019 02 20 1738317 0 en Taronis Completes Successful Testing of Cyanobacteria Decontamination html  XHkuFnI5lEg twitter",FALSE,"447061276",2019-03-01 13:09:48,"1101462628558344194","everyone","en","1101469585121906688","66401056","apppro1","LONG-term INVESTOR looking for ways to build our Nation NOT trade it.
It's The Mentality Stupid!
It's NOT how MUCH you make BUT how LONG it took you to make it.","NoWhere Land, FL",FALSE,"2011-12-26T13:13:18.000Z",NA,"https://pbs.twimg.com/profile_images/1066068626426482691/Dnmfq7ey_normal.jpg","apppro",FALSE,"1622962035863564288",0,1,0,0,0,3088,5006,182444,150,NA,"@GMWatch @AlertTrade @mbalter There is a FIX 5 hours away in Tampa&gt;&gt; 

@TaronisTech $TRNX Completes Successful Testing of  Cyanobacteria Decontamination https://t.co/ILWlv2FhNE

Wont fix ALL of it right away - BUT sure will help!!!!

@GovRonDeSantis #Miami @jessicalipscomb @MiamiDadeCounty",FALSE
"71","@GMWatch @AlertTrade @mbalter
There is a FIX 5 hours away in Tampa&gt;&gt; 

@TaronisTech $TRNX Completes Successful Testing of  Cyanobacteria Decontamination  …

Wont fix ALL - BUT sure will help!!!!

@GovRonDeSantis #Miami @jessicalipscomb @MiamiDadeCounty . https   globenewswire com news release 2019 02 20 1738317 0 en Taronis Completes Successful Testing of Cyanobacteria Decontamination html  XHkuFnI5lEg twitter. https   twitter com GMWatch status 1101462628558344194",FALSE,"447061276",2019-03-01 13:15:36,"1101471048497881089","everyone","en","1101471048497881089","66401056","apppro1","LONG-term INVESTOR looking for ways to build our Nation NOT trade it.
It's The Mentality Stupid!
It's NOT how MUCH you make BUT how LONG it took you to make it.","NoWhere Land, FL",FALSE,"2011-12-26T13:13:18.000Z",NA,"https://pbs.twimg.com/profile_images/1066068626426482691/Dnmfq7ey_normal.jpg","apppro",FALSE,"1622962035863564288",0,0,0,0,0,3088,5006,182444,150,NA,"@GMWatch @AlertTrade @mbalter
There is a FIX 5 hours away in Tampa&gt;&gt; 

@TaronisTech $TRNX Completes Successful Testing of  Cyanobacteria Decontamination https://t.co/ILWlv2FhNE …

Wont fix ALL - BUT sure will help!!!!

@GovRonDeSantis #Miami @jessicalipscomb @MiamiDadeCounty https://t.co/CMxoykR735",FALSE
"72","Miami FIX 5 hrs away in Tampa&gt;&gt; $TRNX Completes Successful Testing of  Cyanobacteria Decontamination   Wont fix ALL - BUT sure will help!!!! . https   twitter com apppro1 status 1101493747282530304 photo 1",FALSE,"447061276",2019-03-01 14:45:48,"1101493747282530304","everyone","en","1101493747282530304",NA,"apppro1","LONG-term INVESTOR looking for ways to build our Nation NOT trade it.
It's The Mentality Stupid!
It's NOT how MUCH you make BUT how LONG it took you to make it.","NoWhere Land, FL",FALSE,"2011-12-26T13:13:18.000Z",NA,"https://pbs.twimg.com/profile_images/1066068626426482691/Dnmfq7ey_normal.jpg","apppro",FALSE,"1622962035863564288",0,1,0,0,0,3088,5006,182444,150,NA,"Miami FIX 5 hrs away in Tampa&gt;&gt; $TRNX Completes Successful Testing of  Cyanobacteria Decontamination   Wont fix ALL - BUT sure will help!!!! https://t.co/84dcDwzUeT",FALSE
"73","@SenRickScott @FoxBusiness Why don't you mention all the jobs that have been lost because you dismantled the Florida DEP and allowed Mosaic to dump cyanobacteria into the rivers that flow into the Gulf from Tampa Bay to Charlotte Harbor?. ",FALSE,"1029700482955137024",2019-03-07 20:19:12,"1103683987661295617","everyone","en","1103751974464442368","131546062","LuzElenaBueno1","","USA",FALSE,"2018-08-15T12:05:00.000Z",NA,"https://pbs.twimg.com/profile_images/1203682499018276864/isJsgOan_normal.jpg","Luz Elena Bueno",FALSE,"1170345703786389511",0,0,0,0,0,24,126,247,0,NA,"@SenRickScott @FoxBusiness Why don't you mention all the jobs that have been lost because you dismantled the Florida DEP and allowed Mosaic to dump cyanobacteria into the rivers that flow into the Gulf from Tampa Bay to Charlotte Harbor?",FALSE
"74","@apppro1 Bragar Eagel &amp; Squire P.C is the law firm developing a lawsuit, mngavictims@gmail.com has legal documents available join lawsuit.. ",FALSE,"435094988",2019-03-09 18:44:37,"1101493747282530304","everyone","en","1104452947965108235","447061276","chadhatten1","chad hatten Denver, Colorado

United States.  Chad Hatten Hatten Chad
Google"," Killeen, TX ",FALSE,"2011-12-12T17:29:20.000Z","https://t.co/oRAT2lsaxh","https://pbs.twimg.com/profile_images/657309198980505600/j_WfTL7x_normal.jpg","chad hatten Denver Colorado",FALSE,NA,0,0,0,0,0,369835,404253,91866,375,NA,"@apppro1 Bragar Eagel &amp; Squire P.C is the law firm developing a lawsuit, mngavictims@gmail.com has legal documents available join lawsuit.",TRUE
"75","@VernBuchanan when is Rep Vern Buchanan going to address cyanobacteria infested discharges of industrial waste from Mosaic, his largest contributor, into the rivers that flow into the Gulf between Tampa Bay and Charlotte Harbor?. ",FALSE,"1029700482955137024",2019-03-26 17:37:06,"1110596553557884928","everyone","en","1110596553557884928","20467163","LuzElenaBueno1","","USA",FALSE,"2018-08-15T12:05:00.000Z",NA,"https://pbs.twimg.com/profile_images/1203682499018276864/isJsgOan_normal.jpg","Luz Elena Bueno",FALSE,"1170345703786389511",1,0,1,0,0,24,126,247,0,NA,"@VernBuchanan when is Rep Vern Buchanan going to address cyanobacteria infested discharges of industrial waste from Mosaic, his largest contributor, into the rivers that flow into the Gulf between Tampa Bay and Charlotte Harbor?",FALSE
"76","RT @LuzElenaBueno1: @VernBuchanan when is Rep Vern Buchanan going to address cyanobacteria infested discharges of industrial waste from Mosaic, his largest contributor, into the rivers that flow into the Gulf between Tampa Bay and Charlotte Harbor?. ",FALSE,"836348305567268865",2019-03-27 02:31:03,"1110730923052593153","everyone","en","1110730923052593153",NA,"indivisible_brd","Indivisible Bradenton","Bradenton, FL",FALSE,"2017-02-27T22:52:29.000Z",NA,"https://pbs.twimg.com/profile_images/836350408868171776/kwaVmLAx_normal.jpg","IndivisibleBradenton",FALSE,"1109118422216892416",1,0,0,0,0,1150,946,25194,24,NA,"RT @LuzElenaBueno1: @VernBuchanan when is Rep Vern Buchanan going to address cyanobacteria infested discharges of industrial waste from Mosaic, his largest contributor, into the rivers that flow into the Gulf between Tampa Bay and Charlotte Harbor?",FALSE
"77","Blue-green algae suffocating part of Sarasota County's Lemon Bay - Story | FOX 13 Tampa Bay This stuff will never go away unless Florida quits feeding is sewage and Mosaic waste  . http   www fox13news com news local news blue green algae suffocating part of sarasota county s lemon bay",FALSE,"2414913756",2019-05-21 14:12:59,"1130838905002102785","everyone","en","1130838905002102785",NA,"LeChatNoire4","#VOTE BLUE 2022 🌊🇺🇸🌊 #BuyARepublicanToday! no DM’s","Florida",FALSE,"2014-03-27T21:29:48.000Z",NA,"https://pbs.twimg.com/profile_images/1044311228661694464/8WGI5ptD_normal.jpg","Le Chat Biden Democrat",FALSE,"1222268511134896129",0,0,1,0,0,14255,13707,1103614,336,NA,"Blue-green algae suffocating part of Sarasota County's Lemon Bay - Story | FOX 13 Tampa Bay This stuff will never go away unless Florida quits feeding is sewage and Mosaic waste  https://t.co/hJMcW5nIj1",FALSE
"78","Florida's toxic algae crisis: Conditions ripe for years of blue-green algae blooms - FOX 13 Tampa Bay . http   www fox13news com news fox 13 investigates florida s toxic algae crisis conditions ripe for years of blue green algae blooms",FALSE,"242030308",2019-05-22 01:25:32,"1131008157243924487","everyone","en","1131008157243924487",NA,"ECOIntTech","Official Twitter for AquaFlex as founded by Inventor/CEO Scott C. Smith","Boston, MA",FALSE,"2011-01-23T19:31:59.000Z","https://t.co/YYzVBOrAzS","https://pbs.twimg.com/profile_images/1404072226434002947/LMc9hP1W_normal.jpg","Eco Integrated Technologies, Inc.",FALSE,"1446965828629454850",0,0,1,0,0,563,379,3293,17,NA,"Florida's toxic algae crisis: Conditions ripe for years of blue-green algae blooms - FOX 13 Tampa Bay https://t.co/qECBDElCzH",FALSE
"79","Our #Florida deadly water problems continue as brain issues are discovered. - 
'Florida's toxic algae crisis: Brain toxins produced by blue-green algae concern researchers - FOX 13 Tampa Bay' . https   www fox13news com amp news fox 13 investigates florida s toxic algae crisis brain toxins produced by blue green algae concern researchers",FALSE,"25381869",2019-05-22 03:37:39,"1131041403885088768","everyone","en","1131041403885088768",NA,"RobSmithJr","Editorial Cartoonist for Newspapers, Publications, etc. Here I vent more political frustration! My non-political Twitter - RobSmithJr2","Florida Native",FALSE,"2009-03-19T20:47:58.000Z","http://t.co/owBswgA4Jc","https://pbs.twimg.com/profile_images/664249081737314305/VXrQGD7V_normal.png","Rob Smith Jr",FALSE,NA,1,0,0,0,0,8010,7997,40115,169,NA,"Our #Florida deadly water problems continue as brain issues are discovered. - 
'Florida's toxic algae crisis: Brain toxins produced by blue-green algae concern researchers - FOX 13 Tampa Bay' https://t.co/uT4gQ1lOsv",FALSE
"80","""There is justified concern by the public, and the science is a little behind."" Thanks to FOX 13 News - Tampa Bay's Craig Patrick for continuing to present hard-hitting coverage of the alarming human health crisis that Floridians are faced with. . http   www fox13news com news fox 13 investigates florida s toxic algae crisis brain toxins produced by blue green algae concern researchers",FALSE,"2701863841",2019-05-22 11:17:17,"1131157074216390656","everyone","en","1131157074216390656",NA,"VoteWaterFL","Fighting political corruption in Florida by galvanizing public resolve to end the systemic pollution and mismanagement of our waterways.","Florida, USA",FALSE,"2014-08-02T22:02:05.000Z","https://t.co/KznHCq17zJ","https://pbs.twimg.com/profile_images/1261323378079735808/MGIjyXmc_normal.jpg","VoteWater",FALSE,NA,2,0,8,0,0,1857,1077,4426,25,NA,"""There is justified concern by the public, and the science is a little behind."" Thanks to FOX 13 News - Tampa Bay's Craig Patrick for continuing to present hard-hitting coverage of the alarming human health crisis that Floridians are faced with. https://t.co/B5nWO1tIHC",FALSE
"81","Florida's toxic algae crisis: Brain toxins produced by blue-green algae concern researchers - FOX 13 Tampa Bay . https   www fox13news com amp news fox 13 investigates florida s toxic algae crisis brain toxins produced by blue green algae concern researchers",FALSE,"242030308",2019-05-22 11:32:32,"1131160915376840705","everyone","en","1131160915376840705",NA,"ECOIntTech","Official Twitter for AquaFlex as founded by Inventor/CEO Scott C. Smith","Boston, MA",FALSE,"2011-01-23T19:31:59.000Z","https://t.co/YYzVBOrAzS","https://pbs.twimg.com/profile_images/1404072226434002947/LMc9hP1W_normal.jpg","Eco Integrated Technologies, Inc.",FALSE,"1446965828629454850",0,0,0,0,0,563,379,3293,17,NA,"Florida's toxic algae crisis: Brain toxins produced by blue-green algae concern researchers - FOX 13 Tampa Bay https://t.co/kLJY3bY9aS",FALSE
"82","RT @bullsugar: ""There is justified concern by the public, and the science is a little behind."" Thanks to FOX 13 News - Tampa Bay's Craig Patrick for continuing to present hard-hitting coverage of the alarming human health crisis that Floridians are faced with. . http   www fox13news com news fox 13 investigates florida s toxic algae crisis brain toxins produced by blue green algae concern researchers",FALSE,"541902518",2019-05-22 11:33:45,"1131161221632278529","everyone","en","1131161221632278529",NA,"SenseOf_OUTRAGE","#ChairmanSanders

#M4A #S1804 #HR1384
#Medicare4All


#BernieFam💥
#NinaFam💥

🦊🔥‍ 💥
#BandOfBerners💥
#BernersParaSiempre💥","🄻🄸🄼🄱🄾 #FreeAssange ",FALSE,"2012-03-31T19:08:45.000Z",NA,"https://pbs.twimg.com/profile_images/1326650000319934470/PIOD4pyv_normal.jpg","SENSE💥OF💥OUTRAGE 🇮🇪(⎷)",FALSE,NA,2,0,0,0,0,5492,3255,749608,267,NA,"RT @bullsugar: ""There is justified concern by the public, and the science is a little behind."" Thanks to FOX 13 News - Tampa Bay's Craig Patrick for continuing to present hard-hitting coverage of the alarming human health crisis that Floridians are faced with. https://t.co/B5nWO1tIHC",FALSE
"83","There are blue-green algae blooms in the Sarasota Bay Area. There is a lot you need to know about this algae and its impact. Tune into @10NewsWTSP at 5 and 6 to learn more. #algae #TampaBay #sarasota #bradenton . https   twitter com MadisonAlworth status 1131268808579141632 video 1",FALSE,"1542468013",2019-05-22 18:41:16,"1131268808579141632","everyone","en","1131268808579141632",NA,"MadisonAlworth","Correspondent @FoxBusiness. Previously @10TampaBay, @cheddar, @TODAYshow. Yale Class of 2015, Co-founder and former editor of YTV","New York, NY",TRUE,"2013-06-24T04:08:24.000Z","https://t.co/Iff6DTJNmW","https://pbs.twimg.com/profile_images/1002284844611751936/9gXEcjDn_normal.jpg","Madison Alworth",FALSE,NA,3,0,9,0,0,4176,766,2975,36,NA,"There are blue-green algae blooms in the Sarasota Bay Area. There is a lot you need to know about this algae and its impact. Tune into @10NewsWTSP at 5 and 6 to learn more. #algae #TampaBay #sarasota #bradenton https://t.co/RMUprzS3WY",FALSE
"84","RT @MadisonAlworth: There are blue-green algae blooms in the Sarasota Bay Area. There is a lot you need to know about this algae and its impact. Tune into @10NewsWTSP at 5 and 6 to learn more. #algae #TampaBay #sarasota #bradenton . https   twitter com MadisonAlworth status 1131268808579141632 video 1",FALSE,"16743886",2019-05-22 18:41:51,"1131268953278484482","everyone","en","1131268953278484482",NA,"10TampaBay","10 Tampa Bay (CBS, TEGNA) covers news in Tampa, St. Petersburg, Clearwater & Sarasota.  News tips? 📱 727-577-1010, 📧 desk@wtsp.com or reply using @10TampaBay","Tampa, Florida",TRUE,"2008-10-14T19:14:27.000Z","https://t.co/rHVdIDVNLL","https://pbs.twimg.com/profile_images/1257694617690046467/ISKyPJi0_normal.jpg","10 Tampa Bay",FALSE,NA,3,0,0,0,0,180622,11943,315193,1727,NA,"RT @MadisonAlworth: There are blue-green algae blooms in the Sarasota Bay Area. There is a lot you need to know about this algae and its impact. Tune into @10NewsWTSP at 5 and 6 to learn more. #algae #TampaBay #sarasota #bradenton https://t.co/RMUprzS3WY",FALSE
"85","Florida's toxic algae crisis: Conditions ripe for years of blue-green algae blooms - Story | FOX 13 Tampa Bay  . http   www fox13news com news fox 13 investigates florida s toxic algae crisis conditions ripe for years of blue green algae blooms",FALSE,"804524149267988481",2019-05-22 22:26:29,"1131325485332533248","everyone","en","1131325485332533248",NA,"TonyGreyGoose","it’s not over yet. #RESIST GQP NEO-KKK. STOP GQP OLIGARCHS","United States",FALSE,"2016-12-02T03:14:39.000Z",NA,"https://pbs.twimg.com/profile_images/1563134018832535552/6q3Q2fpT_normal.jpg","ELON MUSK TWEETER POOPER",FALSE,"1590672475989618690",0,0,0,0,0,7070,7803,121187,26,NA,"Florida's toxic algae crisis: Conditions ripe for years of blue-green algae blooms - Story | FOX 13 Tampa Bay  https://t.co/ymQ8pGO6BJ",FALSE
"86","RT @MadisonAlworth: There are blue-green algae blooms in the Sarasota Bay Area. There is a lot you need to know about this algae and its impact. Tune into @10NewsWTSP at 5 and 6 to learn more. #algae #TampaBay #sarasota #bradenton . https   twitter com MadisonAlworth status 1131268808579141632 video 1",FALSE,"929376802098860032",2019-05-22 22:45:55,"1131330375727419392","everyone","en","1131330375727419392",NA,"Rodneyg54961524","","Saint Petersburg, Florida ",FALSE,"2017-11-11T15:54:31.000Z",NA,"https://pbs.twimg.com/profile_images/929389564069908480/WQRSXmP8_normal.jpg","stpetenine",FALSE,NA,3,0,0,0,0,133,0,10335,0,NA,"RT @MadisonAlworth: There are blue-green algae blooms in the Sarasota Bay Area. There is a lot you need to know about this algae and its impact. Tune into @10NewsWTSP at 5 and 6 to learn more. #algae #TampaBay #sarasota #bradenton https://t.co/RMUprzS3WY",FALSE
"87","Red tide, flesh eating bacteria reported in Tampa bay...now blue green algae...toxic waterways in Florida.. ",FALSE,"80612347",2019-05-27 21:56:46,"1133129945700556801","everyone","en","1133129945700556801",NA,"yourwinner","looking for honesty no lies","in your mind",FALSE,"2009-10-07T16:14:55.000Z","https://t.co/f3j7Z0Cubu","https://pbs.twimg.com/profile_images/1231737483995570176/iG46nXSN_normal.jpg","LEE",FALSE,NA,0,1,0,0,0,1676,4787,179480,252,NA,"Red tide, flesh eating bacteria reported in Tampa bay...now blue green algae...toxic waterways in Florida.",FALSE
"88","RT @bullsugar: ""There is justified concern by the public, and the science is a little behind."" Thanks to FOX 13 News - Tampa Bay's Craig Patrick for continuing to present hard-hitting coverage of the alarming human health crisis that Floridians are faced with. . http   www fox13news com news fox 13 investigates florida s toxic algae crisis brain toxins produced by blue green algae concern researchers",FALSE,"80612347",2019-05-27 22:01:02,"1133131021279473664","everyone","en","1133131021279473664",NA,"yourwinner","looking for honesty no lies","in your mind",FALSE,"2009-10-07T16:14:55.000Z","https://t.co/f3j7Z0Cubu","https://pbs.twimg.com/profile_images/1231737483995570176/iG46nXSN_normal.jpg","LEE",FALSE,NA,2,0,0,0,0,1676,4787,179480,252,NA,"RT @bullsugar: ""There is justified concern by the public, and the science is a little behind."" Thanks to FOX 13 News - Tampa Bay's Craig Patrick for continuing to present hard-hitting coverage of the alarming human health crisis that Floridians are faced with. https://t.co/B5nWO1tIHC",FALSE
"89","RT @RobSmithJr: Our #Florida deadly water problems continue as brain issues are discovered. - 
'Florida's toxic algae crisis: Brain toxins produced by blue-green algae concern researchers - FOX 13 Tampa Bay' . https   www fox13news com amp news fox 13 investigates florida s toxic algae crisis brain toxins produced by blue green algae concern researchers",FALSE,"80612347",2019-05-28 01:54:47,"1133189847533916163","everyone","en","1133189847533916163",NA,"yourwinner","looking for honesty no lies","in your mind",FALSE,"2009-10-07T16:14:55.000Z","https://t.co/f3j7Z0Cubu","https://pbs.twimg.com/profile_images/1231737483995570176/iG46nXSN_normal.jpg","LEE",FALSE,NA,1,0,0,0,0,1676,4787,179480,252,NA,"RT @RobSmithJr: Our #Florida deadly water problems continue as brain issues are discovered. - 
'Florida's toxic algae crisis: Brain toxins produced by blue-green algae concern researchers - FOX 13 Tampa Bay' https://t.co/uT4gQ1lOsv",FALSE
"90",". http   www baynews9 com fl tampa news 2019 05 26 gumbo blue green algae discovered in manatee pinellas counties",FALSE,"815206471378104320",2019-05-28 06:59:06,"1133266429774573573","everyone","zxx","1133266429774573573",NA,"Tom_the_Dog27","Chillin' and Thrillin'",NA,FALSE,"2016-12-31T14:42:23.000Z",NA,"https://pbs.twimg.com/profile_images/833044120327315457/ycTiY7Gh_normal.jpg","Tom",FALSE,"1593355912571412483",0,0,0,0,0,153,246,7042,8,NA,"https://t.co/qCj6LDBaZY",FALSE
