"","text","in_reply_to_user_id","possibly_sensitive","created_at.x","reply_settings","conversation_id","author_id","lang","id","protected","location","profile_image_url","verified","username","created_at.y","name","description","pinned_tweet_id","url","geo_place_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","text_with_display_links"
"1","If the red tide is high and it’s just @SethKush and baby Gertrude, ya handle it like Larry David did in I believe season 7 of curb @DrewOnTheRadio @TheSoulbrother @TheJohnSenning. ",NA,FALSE,2018-03-21 19:16:47,"everyone","976538129577496577","1055539482","en","976538129577496577",FALSE,"In Recovery","https://pbs.twimg.com/profile_images/1191888511001153539/Q-hdJXyw_normal.jpg",FALSE,"MarkShark420","2013-01-02T16:44:25.000Z","MarkTheShark","I’m a shark, I love baseball. 13 years sober from alcohol, I have Addison’s disease and I’m a medical marijuana patient. #RecoveryPosse","1008171908192448513",NA,"61eefa163263bef0",0,0,1,0,0,976,1041,113559,59,"If the red tide is high and it’s just @SethKush and baby Gertrude, ya handle it like Larry David did in I believe season 7 of curb @DrewOnTheRadio @TheSoulbrother @TheJohnSenning"
"2","@HeyTammyBruce Tammy glad to hear you on Tucker, unbelievable how these left wing loons get away with it . I hope &amp; pray this transforms into a Red tide in November. Thank you again for input.. ","22956220",FALSE,2018-06-01 00:38:39,"everyone","1002348668492632070","495463903","en","1002348668492632070",FALSE,"Clearwater, FL","https://pbs.twimg.com/profile_images/996863534322606081/3ohg_s1x_normal.jpg",FALSE,"WPM358","2012-02-18T00:29:05.000Z","Walter Murray","",NA,NA,"700eeb799fa55a4b",0,0,0,0,0,29,19,3058,2,"@HeyTammyBruce Tammy glad to hear you on Tucker, unbelievable how these left wing loons get away with it . I hope &amp; pray this transforms into a Red tide in November. Thank you again for input."
"3","Red tide alert . https   twitter com kkuizon status 1006976273929863168",NA,FALSE,2018-06-14 02:22:00,"everyone","1007085716374020098","427928463","no","1007085716374020098",FALSE,"Palm Harbor, FL","https://pbs.twimg.com/profile_images/1299489665326743556/-dWVjWGW_normal.jpg",FALSE,"angiedillman22","2011-12-04T04:16:14.000Z","Angie Dillman","🌺Majored in biology, workin, have a degree in Design, DM me if interested in any design or art I put out, I can make anything custom to your needs📿🕯🦋🌷","1484937206443966465",NA,"c5a8a3c8523b835e",0,0,0,0,0,38,89,1133,0,"Red tide alert https://t.co/Ios5yh6Z4v"
"4","@FLGovScott wants to make Florida the #1 state for job creation, but yet the waters that bring millions of tourists and therefore workers, are more polluted each day. We can do better. #RedTide. ","131546062",FALSE,2018-07-29 13:55:45,"everyone","1023567757537947648","55030469","en","1023567757537947648",FALSE,"Tampa, FL","https://pbs.twimg.com/profile_images/1547021795693305861/w-3dDMbX_normal.jpg",FALSE,"CG71791","2009-07-08T21:11:46.000Z","Corey","He/ Him. Tweets are not a reflection of my employer. #610 #727",NA,NA,"e54569d90c7032c0",0,0,0,0,0,317,330,15966,1,"@FLGovScott wants to make Florida the #1 state for job creation, but yet the waters that bring millions of tourists and therefore workers, are more polluted each day. We can do better. #RedTide"
"5","These photos coming out of Southwest Florida are horrific. The green slime and red tide spreading from Lake O to Naples is killing sharks, dolphins, manatees  and hundreds of fish . https   twitter com rehm_tweets status 1023974774232498179",NA,FALSE,2018-08-01 01:53:30,"everyone","1024473161570631680","15518828","en","1024473161570631680",FALSE,"St. Petersburg, Fla.","https://pbs.twimg.com/profile_images/744440755456966656/bid9_O7Z_normal.jpg",TRUE,"SharonKWn","2008-07-21T18:36:22.000Z","Sharon Kennedy Wynne","Sharon Kennedy Wynne, entertainment & events writer, editor at the Tampa Bay Times @TB_Times. Mom, foodie, news junkie & fan of rollercoasters and theme parks",NA,"https://t.co/nqGE2gcEFd","26b27cadf61e2e58",15,0,11,0,0,2889,1296,15437,84,"These photos coming out of Southwest Florida are horrific. The green slime and red tide spreading from Lake O to Naples is killing sharks, dolphins, manatees  and hundreds of fish https://t.co/vpn8An7NHr"
"6","This is so heartbreaking to see along out #Florida Coast! #welivehere. #redtide. . https   twitter com ChristieoTV status 1025542458992746496",NA,FALSE,2018-08-04 01:28:58,"everyone","1025554150464077826","1531785438","en","1025554150464077826",FALSE,"Clearwater, FL","https://pbs.twimg.com/profile_images/1440462416978972685/UVef302G_normal.jpg",FALSE,"KristenTurzak","2013-06-19T19:42:48.000Z","Kristen 🇺🇸","Travel 🛫 Photography 📸 Diving 🤿Boy Mom 💙 | Views are my own & retweets are not endorsements. 👍","1403302257970515969",NA,"ab944f41faea7e2f",0,0,1,0,0,818,1757,30114,71,"This is so heartbreaking to see along out #Florida Coast! #welivehere. #redtide. https://t.co/nlBoYvYXAW"
"7","Cheers to a perfect beach day 🍻🏖🐬⛵️.....so thankful that the Red Tide is not at Clearwater Beach🌊🌞 @RealSaltLife @Pier60ClwBeach @BoatsBeachBars @FtLauderdaleSun @ronjons @OpalSandsResort @beachlifemind @DunedinBeach @mom2g08 @scottydavis . https   twitter com deenibikini status 1025872133170319362 photo 1",NA,FALSE,2018-08-04 22:32:30,"everyone","1025872133170319362","2564475435","en","1025872133170319362",FALSE,"Clearwater Beach, Florida","https://pbs.twimg.com/profile_images/470908304664064002/qPxqw9sP_normal.jpeg",FALSE,"deenibikini","2014-05-26T01:55:31.000Z","ilovethebeach","",NA,NA,"700eeb799fa55a4b",5,2,50,0,0,310,220,1158,5,"Cheers to a perfect beach day 🍻🏖🐬⛵️.....so thankful that the Red Tide is not at Clearwater Beach🌊🌞 @RealSaltLife @Pier60ClwBeach @BoatsBeachBars @FtLauderdaleSun @ronjons @OpalSandsResort @beachlifemind @DunedinBeach @mom2g08 @scottydavis https://t.co/sBcAxISiQp"
"8","@deenibikini @RealSaltLife @Pier60ClwBeach @BoatsBeachBars @FtLauderdaleSun @ronjons @OpalSandsResort @beachlifemind @DunedinBeach @mom2g08 @scottydavis I love that beach! 💕. ","2564475435",FALSE,2018-08-05 01:51:37,"everyone","1025872133170319362","786306083966951424","en","1025922238808248320",FALSE,"Costa Rica","https://pbs.twimg.com/profile_images/1574809994624647169/dIgUKJPg_normal.jpg",FALSE,"MikePoynton","2016-10-12T20:42:34.000Z","Mike Poynton","Tree-hugger, digital marketer, fitness freak. Love beaches, sunsets, puppies, snakes & ice cold beer.",NA,NA,"01a1a2cf47d90e95",0,1,1,0,0,1528,891,13655,39,"@deenibikini @RealSaltLife @Pier60ClwBeach @BoatsBeachBars @FtLauderdaleSun @ronjons @OpalSandsResort @beachlifemind @DunedinBeach @mom2g08 @scottydavis I love that beach! 💕"
"9","@MikePoynton @RealSaltLife @Pier60ClwBeach @BoatsBeachBars @FtLauderdaleSun @ronjons @OpalSandsResort @beachlifemind @DunedinBeach @mom2g08 @scottydavis Me too😊 2 yrs ago we moved just over the Bridge so that we can be there in less than 10 minutes for a beach day or Sunsets🌅 👍🏼....loving the Beach life!🏖🌴🌊. ","786306083966951424",FALSE,2018-08-05 02:05:52,"everyone","1025872133170319362","2564475435","en","1025925827656118272",FALSE,"Clearwater Beach, Florida","https://pbs.twimg.com/profile_images/470908304664064002/qPxqw9sP_normal.jpeg",FALSE,"deenibikini","2014-05-26T01:55:31.000Z","ilovethebeach","",NA,NA,NA,0,0,1,0,0,310,220,1158,5,"@MikePoynton @RealSaltLife @Pier60ClwBeach @BoatsBeachBars @FtLauderdaleSun @ronjons @OpalSandsResort @beachlifemind @DunedinBeach @mom2g08 @scottydavis Me too😊 2 yrs ago we moved just over the Bridge so that we can be there in less than 10 minutes for a beach day or Sunsets🌅 👍🏼....loving the Beach life!🏖🌴🌊"
"10","@67Tuned @RealSaltLife @Pier60ClwBeach @BoatsBeachBars @FtLauderdaleSun @ronjons @OpalSandsResort @beachlifemind @DunedinBeach @mom2g08 @scottydavis Yes, it’s beautiful here..,No red tide !!The Gulf is perfect! Come on up and enjoy this beautiful Island....there so much to do here🏖🍹🏄🏼‍♀️🏝 . https   twitter com deenibikini status 1026194295630516224 photo 1","917006823831597056",FALSE,2018-08-05 19:52:40,"everyone","1025872133170319362","2564475435","en","1026194295630516224",FALSE,"Clearwater Beach, Florida","https://pbs.twimg.com/profile_images/470908304664064002/qPxqw9sP_normal.jpeg",FALSE,"deenibikini","2014-05-26T01:55:31.000Z","ilovethebeach","",NA,NA,"700eeb799fa55a4b",4,0,20,0,0,310,220,1158,5,"@67Tuned @RealSaltLife @Pier60ClwBeach @BoatsBeachBars @FtLauderdaleSun @ronjons @OpalSandsResort @beachlifemind @DunedinBeach @mom2g08 @scottydavis Yes, it’s beautiful here..,No red tide !!The Gulf is perfect! Come on up and enjoy this beautiful Island....there so much to do here🏖🍹🏄🏼‍♀️🏝 https://t.co/8ke0mKeBNd"
"11","@deenibikini @RealSaltLife @Pier60ClwBeach @BoatsBeachBars @FtLauderdaleSun @ronjons @OpalSandsResort @beachlifemind @DunedinBeach @mom2g08 @scottydavis TY ! Pls keep posting from CWB  👍🏻. ","2564475435",FALSE,2018-08-06 20:31:42,"everyone","1025872133170319362","1709194201","en","1026566505629208576",FALSE,"305 @ ❤️ ","https://pbs.twimg.com/profile_images/650791104514682880/gSDdTQVu_normal.jpg",FALSE,"KENDALLKUBAN","2013-08-29T05:11:41.000Z","queenB","Mind of a Queen, heart of a warrior 

Don’t be a fool & presume to know me",NA,NA,NA,0,0,1,0,0,792,47,71843,37,"@deenibikini @RealSaltLife @Pier60ClwBeach @BoatsBeachBars @FtLauderdaleSun @ronjons @OpalSandsResort @beachlifemind @DunedinBeach @mom2g08 @scottydavis TY ! Pls keep posting from CWB  👍🏻"
"12","@seaniep Damn Red Tide.. ","19985334",FALSE,2018-08-09 00:34:55,"everyone","1027349933807034368","898374318","en","1027352488419254272",FALSE,"Mary Lou Lake","https://pbs.twimg.com/profile_images/1588598511125364738/13ElujLv_normal.jpg",FALSE,"Randy_Shannon","2012-10-22T20:45:37.000Z","⚡OG","Senior Electrical Designer 50+ years a Florida Resident.
Laugh EVERYDAY
Go Gators 🐊 Go Bucs 🏴‍☠️ Go Lightning⚡
I Fish, a lot. (R)",NA,NA,"ab944f41faea7e2f",0,0,0,0,0,2087,1062,129682,67,"@seaniep Damn Red Tide."
"13","@PoppyHarlowCNN Follow up your red tide report and what can be done.  Talk to . http   www captainsforcleanwater org","69480815",FALSE,2018-08-09 14:02:48,"everyone","1027555800766664704","174635774","en","1027555800766664704",FALSE,"Tarpon Springs, FL","https://pbs.twimg.com/profile_images/1336872693283647488/dB6OFrr8_normal.jpg",FALSE,"TeemRay","2010-08-04T12:29:18.000Z","Thom Ray","USCG Captain.            https://t.co/oSIhEymd4I Speedway Sparkplug 1973 Indiana Hoosier 1978","1109096980242939904","https://t.co/oSIhEymd4I","4ad609c5e10fc033",1,0,0,0,0,70,257,463,1,"@PoppyHarlowCNN Follow up your red tide report and what can be done.  Talk to https://t.co/XqCwXwGuzH"
"14","POSTPONED
Due to the Red Tide that is currently making its way into Clearwater our Beach Baptisms will be postponed to a later date. Stay tuned! . https   twitter com Countryside_CC status 1027609019115085829 video 1",NA,FALSE,2018-08-09 17:34:16,"everyone","1027609019115085829","136502539","en","1027609019115085829",FALSE,"Clearwater, FL","https://pbs.twimg.com/profile_images/989557557701197824/pqZVzbvY_normal.jpg",FALSE,"Countryside_CC","2010-04-24T03:45:37.000Z","Countryside","Countryside Christian Church is a nondenominational church in Clearwater, Florida. We have a heart to serve people & reach them with the message of God's love.",NA,"https://t.co/yl06K6QfhZ","700eeb799fa55a4b",0,0,1,0,0,570,31,3732,3,"POSTPONED
Due to the Red Tide that is currently making its way into Clearwater our Beach Baptisms will be postponed to a later date. Stay tuned! https://t.co/ZFNqcBb6S1"
"15","Best news I've heard....#redtide . https   twitter com TrucleanCarpet status 1028279380458516480",NA,FALSE,2018-08-11 14:00:14,"everyone","1028279931892125696","427928463","en","1028279931892125696",FALSE,"Palm Harbor, FL","https://pbs.twimg.com/profile_images/1299489665326743556/-dWVjWGW_normal.jpg",FALSE,"angiedillman22","2011-12-04T04:16:14.000Z","Angie Dillman","🌺Majored in biology, workin, have a degree in Design, DM me if interested in any design or art I put out, I can make anything custom to your needs📿🕯🦋🌷","1484937206443966465",NA,"c5a8a3c8523b835e",0,0,0,0,0,38,89,1133,0,"Best news I've heard....#redtide https://t.co/mj91A3oJMD"
"16","This candidate for Florida governor is the only one taking money from Big Sugar despite algae bloom controversy  via @unhealthytruth. http   www healthnutnews com this candidate for florida governor is the only one taking money from big sugar despite algae bloom controversy",NA,FALSE,2018-08-11 19:59:41,"everyone","1028370387757871105","2900659636","en","1028370387757871105",FALSE,"Florida","https://pbs.twimg.com/profile_images/934247477955440641/3Dxo_7Fj_normal.jpg",FALSE,"SabatineAnn","2014-12-01T14:35:26.000Z","Ann Sabatine","Retired from sales,widowed, from Col's, Ohio. Have 4 children, 8 grandchildren, 3 g-grand children.My youngest granddaughter (13 mo old)Alyssa passed Dec16,2014","1016042597163438080",NA,"700eeb799fa55a4b",0,0,1,1,0,124,243,12818,4,"This candidate for Florida governor is the only one taking money from Big Sugar despite algae bloom controversy https://t.co/TWrOx28FEQ via @unhealthytruth"
"17","We may be struggling with this crazy algae bloom, but at least Florida's landscape has one less snake.. ",NA,FALSE,2018-08-11 22:01:26,"everyone","1028401029694541824","967120360721313792","en","1028401029694541824",FALSE,"North Fort Myers, FL","https://pbs.twimg.com/profile_images/1336147425044652033/sVu2ejSr_normal.jpg",FALSE,"TobiNooke_","2018-02-23T19:33:56.000Z","Toni Brooke","27 | finally happy | #athenaisthebestdogever | #beefybeauboy",NA,NA,"e54569d90c7032c0",0,0,1,0,0,5,43,50,0,"We may be struggling with this crazy algae bloom, but at least Florida's landscape has one less snake."
"18","Had an awesome time at Clearwater Beach the other day! The water was refreshing and no red tide!
:
:
:
#RobFamVacation2018 #summervacation #summer #vacation #floridavacation #swimming… . https   www instagram com p BmY9u6FF1Hr",NA,FALSE,2018-08-12 19:12:47,"everyone","1028720975095971845","2594056208","en","1028720975095971845",FALSE,"Sumter, SC","https://pbs.twimg.com/profile_images/846922503775633408/6iUES1UP_normal.jpg",FALSE,"RobinsonMikeD","2014-06-29T02:30:44.000Z","Michael Robinson","SCIF Manager | Instructor, Strat Guidance & Space Ops, USAFCENT, Shaw AFB, SC. Retired USAF, Husband/Father, NASCAR: RFK Racing, Team Penske & Wood Brothers!",NA,NA,"700eeb799fa55a4b",0,0,0,0,0,229,334,7956,8,"Had an awesome time at Clearwater Beach the other day! The water was refreshing and no red tide!
:
:
:
#RobFamVacation2018 #summervacation #summer #vacation #floridavacation #swimming… https://t.co/YKWLJRTwbw"
"19","Pictures of paula.l.robinson and me together at Clearwater Beach the other day! The water was refreshing and no red tide!
:
:
:
#RobFamVacation2018 #summervacation #summer #vacation… . https   www instagram com p BmZNwKSFXDB",NA,FALSE,2018-08-12 21:30:29,"everyone","1028755628662157318","2594056208","en","1028755628662157318",FALSE,"Sumter, SC","https://pbs.twimg.com/profile_images/846922503775633408/6iUES1UP_normal.jpg",FALSE,"RobinsonMikeD","2014-06-29T02:30:44.000Z","Michael Robinson","SCIF Manager | Instructor, Strat Guidance & Space Ops, USAFCENT, Shaw AFB, SC. Retired USAF, Husband/Father, NASCAR: RFK Racing, Team Penske & Wood Brothers!",NA,NA,"700eeb799fa55a4b",0,0,0,0,0,229,334,7956,8,"Pictures of paula.l.robinson and me together at Clearwater Beach the other day! The water was refreshing and no red tide!
:
:
:
#RobFamVacation2018 #summervacation #summer #vacation… https://t.co/tHt7UBAIoc"
"20",". https   www gofundme com q93qxt red tide relief",NA,FALSE,2018-08-14 20:52:18,"everyone","1029470792894038016","901629682369667073","zxx","1029470792894038016",FALSE,"Dunedin, FL","https://pbs.twimg.com/profile_images/1029185051731390470/XwsGcA1V_normal.jpg",FALSE,"DiveForACause","2017-08-27T02:17:22.000Z","Dive For A Cause Inc.","Dive For A Cause Inc is a non-profit organization created to raise awareness about marine life, restore the gulf coast waters; cleaning debris &, building reefs","991948066566623232","https://t.co/y094YcS519","608a091166e5ddb0",0,0,1,0,0,270,453,26,0,"https://t.co/20F0AFG9Wl"
"21","This candidate for Florida governor is the only one taking money from Big Sugar despite algae bloom controversy  via @unhealthytruth. http   www healthnutnews com this candidate for florida governor is the only one taking money from big sugar despite algae bloom controversy",NA,FALSE,2018-08-17 09:04:36,"everyone","1030379856742236161","2900659636","en","1030379856742236161",FALSE,"Florida","https://pbs.twimg.com/profile_images/934247477955440641/3Dxo_7Fj_normal.jpg",FALSE,"SabatineAnn","2014-12-01T14:35:26.000Z","Ann Sabatine","Retired from sales,widowed, from Col's, Ohio. Have 4 children, 8 grandchildren, 3 g-grand children.My youngest granddaughter (13 mo old)Alyssa passed Dec16,2014","1016042597163438080",NA,"4ad609c5e10fc033",0,0,0,0,0,124,243,12818,4,"This candidate for Florida governor is the only one taking money from Big Sugar despite algae bloom controversy https://t.co/TWrOx28FEQ via @unhealthytruth"
"22","""Breakout of harmful red tide algae spreads throughout Florida waters""  . https   twitter com i events 1030493762575724544",NA,FALSE,2018-08-17 19:52:36,"everyone","1030542933500542976","52130238","en","1030542933500542976",FALSE,"Clearwater Beach| St.Pete 😎🌴","https://pbs.twimg.com/profile_images/1597108176989691904/7Q_6GUmL_normal.jpg",FALSE,"TBRaysTwins","2009-06-29T17:51:39.000Z","💙⚾️ Christina/Elizabeth 💙💥","✝️. Twins by Birth, Rays at Heart.💞 @UF M.S.🐊🐊 USF Alums.🤘🤘Rays, Rowdies & Bucs Marketing. @RaysTwinChristy @RaysTwinLizzie #RaysUp #ChampaBay","1623649151878631424","https://t.co/l96UXiHtSb","700eeb799fa55a4b",0,0,0,0,0,3648,4734,293670,113,"""Breakout of harmful red tide algae spreads throughout Florida waters""  https://t.co/ghBXFoYAcW"
"23","@WillisStalemate @NWSMiami Never like this! Red tide is one thing, but this is much more then red tide...but they keep blaming it on red tide. #Bigsugar #Greed #fertilizerrunoff. ","722883702",FALSE,2018-08-18 04:21:31,"everyone","1030453344236650498","1508694284","en","1030671006048964610",FALSE,"Florida","https://pbs.twimg.com/profile_images/913978774793986048/sKpMfCaL_normal.jpg",FALSE,"trinityg35","2013-06-12T04:10:23.000Z","Trinity","Gemini ~Creative ~My passion~Living a positive lifestyle Body~Mind~Spirit.  Dog Mom 🐾🐾","1603921210307497986",NA,"c5a8a3c8523b835e",0,0,0,0,0,1010,2341,10735,62,"@WillisStalemate @NWSMiami Never like this! Red tide is one thing, but this is much more then red tide...but they keep blaming it on red tide. #Bigsugar #Greed #fertilizerrunoff"
"24","Florida's toxic red tide: These are the scientists on the front lines of...  via @YouTube. https   www youtube com watch",NA,FALSE,2018-08-18 04:43:30,"everyone","1030676538704965633","1508694284","en","1030676538704965633",FALSE,"Florida","https://pbs.twimg.com/profile_images/913978774793986048/sKpMfCaL_normal.jpg",FALSE,"trinityg35","2013-06-12T04:10:23.000Z","Trinity","Gemini ~Creative ~My passion~Living a positive lifestyle Body~Mind~Spirit.  Dog Mom 🐾🐾","1603921210307497986",NA,"c5a8a3c8523b835e",0,0,0,0,0,1010,2341,10735,62,"Florida's toxic red tide: These are the scientists on the front lines of... https://t.co/oEjXXR9BO6 via @YouTube"
"25","@DrewOnTheRadio @SethKush Is Mercury in retrograde or is the red tide polluting our collective minds?  What is happening today??? #DGL #LOD. ","121461116",FALSE,2018-08-21 19:15:38,"everyone","1031983180616740867","16474630","en","1031983180616740867",FALSE,"Myakka City, FL","https://pbs.twimg.com/profile_images/1613206128027918336/FwMBQFCa_normal.jpg",FALSE,"torreymspears","2008-09-26T20:54:01.000Z","Torrey M. Spears 🇺🇸","I Love America.  Let's talk politics, sports, and entertainment.  #GoVols, #ChiefsKingdom, #MFFL, #AEW. When I die - turn my tweets into a book. - Gina Linetti","962317800575586304","https://t.co/Y1r5xbxp4S","c5a8a3c8523b835e",0,0,1,0,0,4369,5001,100397,82,"@DrewOnTheRadio @SethKush Is Mercury in retrograde or is the red tide polluting our collective minds?  What is happening today??? #DGL #LOD"
"26","No red tide in Clearwater @ Clearwater Beach . https   www instagram com p BmwhselHnBjDp1KQ4e04DeixPvzYbju2Q7RF3k0",NA,FALSE,2018-08-21 22:47:18,"everyone","1032036450827730946","304023921","en","1032036450827730946",FALSE,"Wisconsin, USA","https://pbs.twimg.com/profile_images/745549225941839872/9hteQigG_normal.jpg",FALSE,"julieclaudette","2011-05-23T20:11:57.000Z","Juls","Grateful to be a child of God and a mom!!  💜🙏💖",NA,NA,"700eeb799fa55a4b",0,0,0,0,0,14,172,410,0,"No red tide in Clearwater @ Clearwater Beach https://t.co/QjPm1JOyOS"
"27","I'm glad to report that there are no fish right now. #RedTide #floridalife🌴 @ Dunedin Causeway Bridge . https   www instagram com p Bm1WeRYgj0n",NA,FALSE,2018-08-23 19:45:52,"everyone","1032715565373251584","16137861","en","1032715565373251584",FALSE,"Columbus, OH","https://pbs.twimg.com/profile_images/469292674558619648/N0SaLxEk_normal.jpeg",FALSE,"BabyTease","2008-09-05T00:44:25.000Z","Kim N Williams","1 son & 5 furbabies. Disney dreamer, lead-foot and a potty-mouth. I cook, craft and hope to have a garden & chickens someday. @orange_smiles_handmade on IG",NA,NA,"608a091166e5ddb0",0,0,0,0,0,302,420,5687,23,"I'm glad to report that there are no fish right now. #RedTide #floridalife🌴 @ Dunedin Causeway Bridge https://t.co/u68HvVpgT5"
"28","Love the water!! No red Tide today #businessleaders #realestate #realestatebroker #realestateagent #realtors #clearwater #florida #fun #businesswoman #author #speakers #women… . https   www instagram com p Bm_uP8vlk6y",NA,FALSE,2018-08-27 20:25:37,"everyone","1034175121060229120","2456862402","en","1034175121060229120",FALSE,"Atlanta, GA","https://pbs.twimg.com/profile_images/1039194204126109696/6PLt0mtO_normal.jpg",FALSE,"KimHaCampbell","2014-04-21T16:55:34.000Z","Kim Ha Campbell","...Where #Business #Peace and #Abundance Emerge!
 Kim Ha’ Campbell is #Author of  the book Inner Peace Outer Abundance #ipoa #innerpeaceouterabundance",NA,"https://t.co/ApHnUpEe3N","700eeb799fa55a4b",0,0,0,0,0,2351,89,662,16,"Love the water!! No red Tide today #businessleaders #realestate #realestatebroker #realestateagent #realtors #clearwater #florida #fun #businesswoman #author #speakers #women… https://t.co/dGOhaSWDfo"
"29","Florida is beautiful. And Clearwater Beach has NO red tide . https   twitter com DLynnFisher status 1035284884514893824 photo 1",NA,FALSE,2018-08-30 21:55:25,"everyone","1035284884514893824","3903047592","en","1035284884514893824",FALSE,"Clarksville, TN","https://pbs.twimg.com/profile_images/1584001027816177664/lmKAkqze_normal.jpg",FALSE,"DLynnFisher","2015-10-15T13:28:10.000Z","faux Lynn Fisher","Educator, Emergency Manager and sometimes too loud. Opinions are my own. Just trying to make a positive change. Austin Peay State University #LetsGoPeay","1081720271646670848",NA,"700eeb799fa55a4b",0,0,4,0,0,592,938,10467,13,"Florida is beautiful. And Clearwater Beach has NO red tide https://t.co/BrPJr5aUmp"
"30","JESUS blood is the RED TIDE of liquid love for blessing for all who believe! . https   twitter com KofikoshieS status 1036262531550068736 photo 1",NA,FALSE,2018-09-02 14:40:15,"everyone","1036262531550068736","380467323","en","1036262531550068736",FALSE,"Ghana/USA","https://pbs.twimg.com/profile_images/1422714547287298055/vkptH7Bv_normal.jpg",FALSE,"KofikoshieS","2011-09-26T18:04:58.000Z","EmmanuelLaborersMin.","International Evangelist, Author, song Writer, Comedian, photographer, clothes designer, husband, Founder of Emmanuel Laborers Ministries International.","905475162266578945","https://t.co/Lw7sPpjb9a","608a091166e5ddb0",0,0,1,0,0,104,425,2357,4,"JESUS blood is the RED TIDE of liquid love for blessing for all who believe! https://t.co/2GnFW5b8mv"
"31","@franciedol Hi there! As of right now, there are only low concentrations of Red Tide in the southern tip of Pinellas County, and no obvious signs of it on our beaches. You can view an up to date map of affected areas at . http   myfwc com redtidestatus","19297439",FALSE,2018-09-05 18:55:29,"everyone","1037338022902157313","23946417","en","1037413928832303104",FALSE,"St. Pete/Clearwater, Florida","https://pbs.twimg.com/profile_images/1549488179962695680/UvApv2TZ_normal.jpg",TRUE,"VSPC","2009-03-12T13:30:09.000Z","St. Pete/Clearwater","Let’s make every day a beach day. Let’s reconnect. Let’s dig in al fresco. Let’s marvel at masterpieces. Let’s shine in St. Pete/Clearwater, Florida.  ☀️🌴🏖",NA,"https://t.co/qXsheaB3Vm","608a091166e5ddb0",0,1,1,0,0,107279,2618,53483,855,"@franciedol Hi there! As of right now, there are only low concentrations of Red Tide in the southern tip of Pinellas County, and no obvious signs of it on our beaches. You can view an up to date map of affected areas at https://t.co/GfhUFd0dCv"
"32","SEN Nelson FYI RED TIDE WAS RECORDED IN FLA IN THE 16th CENTURY AND EVER SINCE. YOU MAY HAVE BEEN AROUND THEN BUT TO BLAME GOV SCOTT FOR IT IS JUST STUPID AND SHOWS YOU SHOULD THINK RETIREMENT.. ",NA,FALSE,2018-09-07 13:39:42,"everyone","1038059234586443777","730141045191741440","en","1038059234586443777",FALSE,"metaverse","https://pbs.twimg.com/profile_images/1482982447029493763/ASTbnCX5_normal.jpg",FALSE,"cheddacoin","2016-05-10T21:02:45.000Z","cheddacoin","culture and community!",NA,NA,"c5a8a3c8523b835e",1,0,1,0,0,2093,155,47645,50,"SEN Nelson FYI RED TIDE WAS RECORDED IN FLA IN THE 16th CENTURY AND EVER SINCE. YOU MAY HAVE BEEN AROUND THEN BUT TO BLAME GOV SCOTT FOR IT IS JUST STUPID AND SHOWS YOU SHOULD THINK RETIREMENT."
"33","I'm allergic to oak. It usually blooms between March and May. This entire summer my eyes have been bleeding from #RedTide. I live two miles from Indian Rocks Beach.
@AndrewGillum will do something about it! . https   twitter com AndrewGillum status 1038611535948599297",NA,FALSE,2018-09-09 03:39:00,"everyone","1038632838323679232","2862682151","en","1038632838323679232",FALSE,"Clearwater, FL","https://pbs.twimg.com/profile_images/1332155318663606272/COYbzl14_normal.jpg",FALSE,"KoriWasinger","2014-11-05T15:36:14.000Z","💛Fatting Anne Lamott 💛","Biden/Harris 2020
Obama/Clinton Democrat
Your Vice President is a Black Woman 
LGBTQ 🌈Ally 🌈
I ❤ My Dog","1299719325138464768",NA,"e54569d90c7032c0",0,0,0,0,0,3335,1510,193117,88,"I'm allergic to oak. It usually blooms between March and May. This entire summer my eyes have been bleeding from #RedTide. I live two miles from Indian Rocks Beach.
@AndrewGillum will do something about it! https://t.co/Gtr2HViKWZ"
"34","Came to our happy place. The Bait House in Clearwater Beach. Nice ride over, some red tide around Madeira and Reddington Beaches.  #greatfood #ringtoss #CWB… . https   www instagram com p Bngz1P0HRvMyv4OexHG2mA70LG wXkV1tCuAPk0",NA,FALSE,2018-09-09 16:49:29,"everyone","1038831772266586112","180350135","en","1038831772266586112",FALSE,"Tampa, FL","https://pbs.twimg.com/profile_images/547936775730372608/WCnKcux7_normal.jpeg",FALSE,"Gcortho","2010-08-19T12:21:09.000Z","Matt Vogler","Husband to an amazing wife and Father to the best 2 daughters in the world. #GOD #maga",NA,NA,"700eeb799fa55a4b",0,0,1,0,0,386,1127,4233,2,"Came to our happy place. The Bait House in Clearwater Beach. Nice ride over, some red tide around Madeira and Reddington Beaches.  #greatfood #ringtoss #CWB… https://t.co/177EU6VY50"
