"","text","lang","created_at.x","author_id","possibly_sensitive","reply_settings","id","conversation_id","in_reply_to_user_id","location","name","protected","created_at.y","description","verified","username","profile_image_url","url","geo_place_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","pinned_tweet_id","text_with_display_links"
"142","@RudyGiuliani @RonDeSantisFL Nor do they want a Trump Mini Me or Red Tide Rick taking away our healthcare/pre-existing conditions or cutting Soc Sec Medicare Medicaid to pay for tax cuts to corporations and the wealthy!. ","en",2018-11-05 03:26:28,"524375594",FALSE,"everyone","1059285794114977793","1059216723365236736","770781940341288960","Florida, USA","tonyedl",FALSE,"2012-03-14T13:54:49.000Z","Navy Veteran",FALSE,"tonyedl","https://pbs.twimg.com/profile_images/1610490812298665984/koxq80ME_normal.jpg",NA,"70b7be4d968912d3",0,0,1,0,0,182,122,23010,3,NA,"@RudyGiuliani @RonDeSantisFL Nor do they want a Trump Mini Me or Red Tide Rick taking away our healthcare/pre-existing conditions or cutting Soc Sec Medicare Medicaid to pay for tax cuts to corporations and the wealthy!"
"143","Algae harvest #microalgae #bluegreenalgae #organicfarming @ Plant City, Florida . https   www instagram com p BpzUNq1nNd Q7L1wjzn0jFVvOFqkpnkPJQ1cJE0","en",2018-11-05 14:21:26,"3407500768",FALSE,"everyone","1059450619885436929","1059450619885436929",NA,"Plant City, FL","The PDS Kirk Griffin",FALSE,"2015-08-07T16:48:29.000Z","Full time ag-worker, husband, and father. Part time gamer, pontificator, podcast host, and social media manager of the podcast discovery show.",FALSE,"PDSKirk","https://pbs.twimg.com/profile_images/1353424724471111680/L0rpr7i7_normal.jpg","https://t.co/AsHiFf19Ha","5a5924d17d76eb63",0,0,1,0,0,280,663,5386,9,NA,"Algae harvest #microalgae #bluegreenalgae #organicfarming @ Plant City, Florida https://t.co/TuPpN073cp"
"144","Please retweet Florida voters. And don't forget this is the same self serving asshole who refused to let his administration use the term Global Warming. 8 years later we have 4 months of red tide and counting instead of 3 weeks. . https   twitter com Swags_D17 status 1059462497785315328 photo 1","en",2018-11-05 15:08:37,"1010714053394739200",FALSE,"everyone","1059462497785315328","1059462497785315328",NA,"Ybor City/Tampa, FL","David 🆘️🌎",FALSE,"2018-06-24T02:39:43.000Z","Republican: rich people paying rich people to convince what's left of the middle class this is all the poor people's fault.",FALSE,"Swags_D17","https://pbs.twimg.com/profile_images/1351975526735499264/3Efev6hk_normal.jpg",NA,"dc62519fda13b4ec",1,0,0,0,0,1312,1846,12615,2,"1432628012147781633","Please retweet Florida voters. And don't forget this is the same self serving asshole who refused to let his administration use the term Global Warming. 8 years later we have 4 months of red tide and counting instead of 3 weeks. https://t.co/voXnjGs3o2"
"145","@seanhannity FL will be a tough #RedTide win. To many NY Democratic moving here to escape high taxes but still vote Democratic  also #Millennials love free stuff from @AndrewGillum. ","en",2018-11-05 20:48:20,"548145982",FALSE,"everyone","1059547987020574723","1059547987020574723","41634520",NA,"BWilliams",FALSE,"2012-04-08T04:45:43.000Z","Just an Old White Man #OWM",FALSE,"fl_bob","https://pbs.twimg.com/profile_images/1095440735149670401/tJ-UMtub_normal.jpg",NA,"6d4de57fa00a913f",0,0,0,0,0,18,99,3518,1,NA,"@seanhannity FL will be a tough #RedTide win. To many NY Democratic moving here to escape high taxes but still vote Democratic  also #Millennials love free stuff from @AndrewGillum"
"146","On a day where all I’ll see on my newsfeed are fights over the red tide and blue wave, it’s nice to see the more important issues that are going on in the world! 😉😍 (Before you message me, just let me have this moment.) 
#Yum #MyMan  #IdrisElba #SexiestManAlive . https   twitter com chavez66 status 1059799280536432641 photo 1","en",2018-11-06 13:26:53,"25820014",FALSE,"everyone","1059799280536432641","1059799280536432641",NA,"Odessa, FL","Kim Chavez",FALSE,"2009-03-22T13:58:03.000Z","Wife, Mom, Gigi to Jayden Ayvah and Oakley, & a fiercely loyal friend. NY Yankees, Bucs & TB Lightning fan! @bravotv addict @conch_tampa VP",FALSE,"chavez66","https://pbs.twimg.com/profile_images/1555028164019195907/rx-g4lP6_normal.jpg",NA,"4b121d921ac7e762",0,0,0,0,0,385,243,11922,33,NA,"On a day where all I’ll see on my newsfeed are fights over the red tide and blue wave, it’s nice to see the more important issues that are going on in the world! 😉😍 (Before you message me, just let me have this moment.) 
#Yum #MyMan  #IdrisElba #SexiestManAlive https://t.co/anFzOHugt4"
"147","@glennbeck FL is going like AZ. AZ had California Democratic moving in just like FL had #Liberals NY moving into FL. The thing is they are moving to AZ and FL to escape high taxes. But still vote for the same type #Liberal candidate #RedTide. ","en",2018-11-06 16:02:02,"548145982",FALSE,"everyone","1059838326004432898","1059838326004432898","17454769",NA,"BWilliams",FALSE,"2012-04-08T04:45:43.000Z","Just an Old White Man #OWM",FALSE,"fl_bob","https://pbs.twimg.com/profile_images/1095440735149670401/tJ-UMtub_normal.jpg",NA,"dc62519fda13b4ec",0,0,0,0,0,18,99,3518,1,NA,"@glennbeck FL is going like AZ. AZ had California Democratic moving in just like FL had #Liberals NY moving into FL. The thing is they are moving to AZ and FL to escape high taxes. But still vote for the same type #Liberal candidate #RedTide"
"148","I don’t think the people will be ready if the #Democrats don’t win the senate and House. Better get the suicide hotline manned. #RedTide . https   twitter com bhweingarten status 1059581160899178498","en",2018-11-06 16:05:56,"548145982",FALSE,"everyone","1059839308138532865","1059839308138532865",NA,NA,"BWilliams",FALSE,"2012-04-08T04:45:43.000Z","Just an Old White Man #OWM",FALSE,"fl_bob","https://pbs.twimg.com/profile_images/1095440735149670401/tJ-UMtub_normal.jpg",NA,"dc62519fda13b4ec",0,0,0,0,0,18,99,3518,1,NA,"I don’t think the people will be ready if the #Democrats don’t win the senate and House. Better get the suicide hotline manned. #RedTide https://t.co/qyuDUE0uX4"
"149","@mheatherly3 @AndrewGillum Do you really want me to list where we don’t have clean water? Maybe you would like to live in Flint MI. Have you seen the green algae in FL or the toxic water from phosphate mines?  Educate yourself before attacking common sense as extremism. ","en",2018-11-06 18:13:12,"1709642028",FALSE,"everyone","1059871334073884672","1059815386332495872","2784269630","Tampa Fl ","Kathy Dunn",FALSE,"2013-08-29T10:33:29.000Z","maintaining spirit through giving back; ##DoWhatYouCanWhileYouCan  #everamazed Do more than you think you can! #KindnessRules no DMs please",FALSE,"Malapaduci","https://pbs.twimg.com/profile_images/1589040201191641089/20TfqdJe_normal.jpg",NA,"dc62519fda13b4ec",0,0,0,0,0,745,892,2296,1,NA,"@mheatherly3 @AndrewGillum Do you really want me to list where we don’t have clean water? Maybe you would like to live in Flint MI. Have you seen the green algae in FL or the toxic water from phosphate mines?  Educate yourself before attacking common sense as extremism"
"150","@CarlosGSmith @FLGovScott Red Tide Rick is just another Republican who enriched himself in office while governor and tried to hide it from Floridians ! He’s in it for himself. Vote Democrat and preserve the safety net!. ","en",2018-11-06 19:31:19,"524375594",FALSE,"everyone","1059890993196158976","1012767332484214785","32313637","Florida, USA","tonyedl",FALSE,"2012-03-14T13:54:49.000Z","Navy Veteran",FALSE,"tonyedl","https://pbs.twimg.com/profile_images/1610490812298665984/koxq80ME_normal.jpg",NA,"70b7be4d968912d3",0,0,0,0,0,182,122,23010,3,NA,"@CarlosGSmith @FLGovScott Red Tide Rick is just another Republican who enriched himself in office while governor and tried to hide it from Floridians ! He’s in it for himself. Vote Democrat and preserve the safety net!"
"151","Sorry Florida. Red tide Rick. ","en",2018-11-07 03:22:18,"17639625",FALSE,"everyone","1060009520154456064","1060009520154456064",NA,"Tampa Bay, FL","rnsailor 🦩🇨🇦🇮🇪🇺🇸",FALSE,"2008-11-26T02:23:58.000Z","Retired RN, wife, liberal dem, #photographer #catlover #worldtraveler #bluewave",FALSE,"rnsailor","https://pbs.twimg.com/profile_images/1501329381175742471/4O1-zVav_normal.jpg",NA,"017a309d07f2b3f8",0,0,1,0,0,7183,7569,22842,57,NA,"Sorry Florida. Red tide Rick"
"152","Yeah DeRacist won FL more red tide for FL!#SMH. ","en",2018-11-07 04:04:55,"627530623",FALSE,"everyone","1060020247363837955","1060020247363837955",NA,"Woodstock Alamo","WoodstockHawk",FALSE,"2012-07-05T16:38:33.000Z","I'm Drunk and yelling at the TV. Go Hawks!",FALSE,"Hippieluvfun","https://pbs.twimg.com/profile_images/1426265729377214464/ICi3ihOd_normal.jpg",NA,"dc62519fda13b4ec",0,2,0,0,0,49,505,1636,0,NA,"Yeah DeRacist won FL more red tide for FL!#SMH"
"153","@Okie_Resister Red tide just rolled over Florida. ","en",2018-11-07 04:05:47,"17639625",FALSE,"everyone","1060020462036705281","1060020033408196608","3110579093","Tampa Bay, FL","rnsailor 🦩🇨🇦🇮🇪🇺🇸",FALSE,"2008-11-26T02:23:58.000Z","Retired RN, wife, liberal dem, #photographer #catlover #worldtraveler #bluewave",FALSE,"rnsailor","https://pbs.twimg.com/profile_images/1501329381175742471/4O1-zVav_normal.jpg",NA,"017a309d07f2b3f8",0,1,0,0,0,7183,7569,22842,57,NA,"@Okie_Resister Red tide just rolled over Florida"
"154","@KhaledBeydoun @jblyle_battle Red tide rolled over Florida. ","no",2018-11-07 04:07:00,"17639625",FALSE,"everyone","1060020769172918277","1060018766094962688","2163076560","Tampa Bay, FL","rnsailor 🦩🇨🇦🇮🇪🇺🇸",FALSE,"2008-11-26T02:23:58.000Z","Retired RN, wife, liberal dem, #photographer #catlover #worldtraveler #bluewave",FALSE,"rnsailor","https://pbs.twimg.com/profile_images/1501329381175742471/4O1-zVav_normal.jpg",NA,"017a309d07f2b3f8",0,0,0,1,0,7183,7569,22842,57,NA,"@KhaledBeydoun @jblyle_battle Red tide rolled over Florida"
"155","@keithboykin A red tide has rolled over Florida.  Freaking sad. ","en",2018-11-07 04:08:04,"17639625",FALSE,"everyone","1060021038073987072","1060019999203565568","21728303","Tampa Bay, FL","rnsailor 🦩🇨🇦🇮🇪🇺🇸",FALSE,"2008-11-26T02:23:58.000Z","Retired RN, wife, liberal dem, #photographer #catlover #worldtraveler #bluewave",FALSE,"rnsailor","https://pbs.twimg.com/profile_images/1501329381175742471/4O1-zVav_normal.jpg",NA,"017a309d07f2b3f8",0,0,3,0,0,7183,7569,22842,57,NA,"@keithboykin A red tide has rolled over Florida.  Freaking sad"
"156","@CindySchoolmas1 A red tide has rolled over Florida.  Freaking sad. ","en",2018-11-07 04:08:12,"17639625",FALSE,"everyone","1060021073612365824","1060019996837978113","796161575207874560","Tampa Bay, FL","rnsailor 🦩🇨🇦🇮🇪🇺🇸",FALSE,"2008-11-26T02:23:58.000Z","Retired RN, wife, liberal dem, #photographer #catlover #worldtraveler #bluewave",FALSE,"rnsailor","https://pbs.twimg.com/profile_images/1501329381175742471/4O1-zVav_normal.jpg",NA,"017a309d07f2b3f8",0,1,1,0,0,7183,7569,22842,57,NA,"@CindySchoolmas1 A red tide has rolled over Florida.  Freaking sad"
"157","@cvdillard @BoogieeWoogie__ A red tide has rolled over Florida.  Freaking sad. ","en",2018-11-07 04:08:21,"17639625",FALSE,"everyone","1060021109280645121","1060019844098211840","71189823","Tampa Bay, FL","rnsailor 🦩🇨🇦🇮🇪🇺🇸",FALSE,"2008-11-26T02:23:58.000Z","Retired RN, wife, liberal dem, #photographer #catlover #worldtraveler #bluewave",FALSE,"rnsailor","https://pbs.twimg.com/profile_images/1501329381175742471/4O1-zVav_normal.jpg",NA,"017a309d07f2b3f8",0,0,0,0,0,7183,7569,22842,57,NA,"@cvdillard @BoogieeWoogie__ A red tide has rolled over Florida.  Freaking sad"
"158","@RandiRhodes @SheLovesBubbles @AndrewGillum A red tide has rolled over Florida.  Freaking sad. ","en",2018-11-07 04:08:51,"17639625",FALSE,"everyone","1060021237089533953","1060019128482889729","53159373","Tampa Bay, FL","rnsailor 🦩🇨🇦🇮🇪🇺🇸",FALSE,"2008-11-26T02:23:58.000Z","Retired RN, wife, liberal dem, #photographer #catlover #worldtraveler #bluewave",FALSE,"rnsailor","https://pbs.twimg.com/profile_images/1501329381175742471/4O1-zVav_normal.jpg",NA,"017a309d07f2b3f8",0,0,1,0,0,7183,7569,22842,57,NA,"@RandiRhodes @SheLovesBubbles @AndrewGillum A red tide has rolled over Florida.  Freaking sad"
"159","@brycetache A red tide has rolled over Florida.  Freaking sad. ","en",2018-11-07 04:10:10,"17639625",FALSE,"everyone","1060021566191345665","1060016195225686017","785209740","Tampa Bay, FL","rnsailor 🦩🇨🇦🇮🇪🇺🇸",FALSE,"2008-11-26T02:23:58.000Z","Retired RN, wife, liberal dem, #photographer #catlover #worldtraveler #bluewave",FALSE,"rnsailor","https://pbs.twimg.com/profile_images/1501329381175742471/4O1-zVav_normal.jpg",NA,"017a309d07f2b3f8",0,0,1,0,0,7183,7569,22842,57,NA,"@brycetache A red tide has rolled over Florida.  Freaking sad"
"160","@tonyposnanski @thewalkingtjl A red tide has rolled over Florida.  Freaking sad. ","en",2018-11-07 04:12:49,"17639625",FALSE,"everyone","1060022233630998528","1060019061474635777","17642747","Tampa Bay, FL","rnsailor 🦩🇨🇦🇮🇪🇺🇸",FALSE,"2008-11-26T02:23:58.000Z","Retired RN, wife, liberal dem, #photographer #catlover #worldtraveler #bluewave",FALSE,"rnsailor","https://pbs.twimg.com/profile_images/1501329381175742471/4O1-zVav_normal.jpg",NA,"017a309d07f2b3f8",0,1,0,0,0,7183,7569,22842,57,NA,"@tonyposnanski @thewalkingtjl A red tide has rolled over Florida.  Freaking sad"
"161","@dcpoll @sprbrighting @AndrewGillum A red tide has rolled over Florida.  Freaking sad. ","en",2018-11-07 04:47:55,"17639625",FALSE,"everyone","1060031067590139904","1060018967941660672","22929686","Tampa Bay, FL","rnsailor 🦩🇨🇦🇮🇪🇺🇸",FALSE,"2008-11-26T02:23:58.000Z","Retired RN, wife, liberal dem, #photographer #catlover #worldtraveler #bluewave",FALSE,"rnsailor","https://pbs.twimg.com/profile_images/1501329381175742471/4O1-zVav_normal.jpg",NA,"017a309d07f2b3f8",0,0,0,0,0,7183,7569,22842,57,NA,"@dcpoll @sprbrighting @AndrewGillum A red tide has rolled over Florida.  Freaking sad"
"162","@KyleDobkin We’re so stupid here.. ","en",2018-11-07 10:19:07,"268600994",FALSE,"everyone","1060114414521774081","1060020247363837955","627530623","Tampa, FL","Midnight Writer",FALSE,"2011-03-19T03:09:02.000Z","A wanderer, hoping to leave things better than when I found them.",FALSE,"ACCMidnightink","https://pbs.twimg.com/profile_images/850443979145568257/WMfXT2lt_normal.jpg",NA,"75a3d7a592190ec9",0,0,1,0,0,186,798,6722,23,"1089698654443765760","@KyleDobkin We’re so stupid here."
"163","@RAZ6ne @cannjensen @FOX13News You're so brain dead,you don't even know what causes red tide. It has a lot to do with water temperatures. Thank God for Florida we did not get racist commie, lying stupid gillum.. ","en",2018-11-07 13:23:19,"705866236899565568",FALSE,"everyone","1060160773161283584","1060013659567599617","3248516399","plant city,fl","Herb Griffin",FALSE,"2016-03-04T21:23:20.000Z","Just a country guy that loves fishing,fast cars and riding my Harley",FALSE,"herbgrif","https://pbs.twimg.com/profile_images/1520757604011724800/SxA4_rb0_normal.jpg",NA,"5a5924d17d76eb63",0,1,0,0,0,10,90,124,0,NA,"@RAZ6ne @cannjensen @FOX13News You're so brain dead,you don't even know what causes red tide. It has a lot to do with water temperatures. Thank God for Florida we did not get racist commie, lying stupid gillum."
"164","Instead of a Blue wave, Florida got another red tide 🙄 #ElectionResults2018 #FloridaElection #Midterms2018. ","en",2018-11-07 18:00:43,"3209906733",FALSE,"everyone","1060230581106208769","1060230581106208769",NA,NA,"Teri McGreevy",FALSE,"2015-04-26T23:03:08.000Z","",FALSE,"TeriMcgreevy","https://pbs.twimg.com/profile_images/637505879961550848/Y7D0Ijc3_normal.jpg",NA,"5bf268a34de4d516",0,0,1,0,0,25,241,991,1,NA,"Instead of a Blue wave, Florida got another red tide 🙄 #ElectionResults2018 #FloridaElection #Midterms2018"
"165","@joebardi @MitchEPerry @SenBillNelson @ScottforFlorida I feel as if most GOP have done so. There must be something in the water in Florida! Oh maybe it’s the blue-green algae and red tide!. ","en",2018-11-08 16:47:08,"18722223",FALSE,"everyone","1060574453074182144","1060563496281219075","15006825","Sunshine City, Sunshine State","TesstheFirst 🇺🇸⚖️ 🦮🐾🧜‍♀️🏖🏄‍♀️ ⚾️💙⚡️",FALSE,"2009-01-07T14:18:01.000Z","#ChampaBay Proud Mom of #classof2020 grad, now @Eckerd #classof2024, Golden Retriever Bailey 🐾 Run🏃‍♀️Yogi🧘‍♀️Law ⚖️ Sourcing Contracts @Amgen Rays⚾️",FALSE,"tessthefirst","https://pbs.twimg.com/profile_images/1578738318635835393/NTGKiMcb_normal.jpg",NA,"dc62519fda13b4ec",0,0,1,0,0,1454,4978,42044,73,NA,"@joebardi @MitchEPerry @SenBillNelson @ScottforFlorida I feel as if most GOP have done so. There must be something in the water in Florida! Oh maybe it’s the blue-green algae and red tide!"
