"","text","lang","created_at.x","author_id","possibly_sensitive","reply_settings","id","conversation_id","in_reply_to_user_id","name","protected","created_at.y","description","verified","username","profile_image_url","location","pinned_tweet_id","url","geo_place_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","text_with_display_links","reply.to.thread.no.term"
"64","RT @BLaw: The Tampa Bay Buccaneers’ request to seal the Fifth Circuit's hearing on its challenge to the payout it received from the BP oil spill fund “goes too far—by a longshot,"" appeals court says. . https   news bloomberglaw com us law week nfl team cant bar public from hearing on bp oil spill claims","en",2019-04-01 17:48:58,"165453951",FALSE,"everyone","1112773865242025984","1112773865242025984",NA,"daveeeeeed :-)",FALSE,"2010-07-11T16:28:15.000Z","Mentally I’m still at the Scholastic Book Fair 🇬🇧🇳🇬🇺🇸 ♈️ | Investment Management Associate | a fan of the game",FALSE,"davidajimotokin","https://pbs.twimg.com/profile_images/1012799665174122497/FqgS3fMs_normal.jpg","ATLhoe","1545031198229106691",NA,NA,5,0,0,0,0,626,1021,50535,1,"RT @BLaw: The Tampa Bay Buccaneers’ request to seal the Fifth Circuit's hearing on its challenge to the payout it received from the BP oil spill fund “goes too far—by a longshot,"" appeals court says. https://t.co/HVgUL2CMYu",FALSE
"65","RT @BLaw: The Tampa Bay Buccaneers’ request to seal the Fifth Circuit's hearing on its challenge to the payout it received from the BP oil spill fund “goes too far—by a longshot,"" appeals court says. . https   news bloomberglaw com us law week nfl team cant bar public from hearing on bp oil spill claims","en",2019-04-01 17:55:48,"84509271",FALSE,"everyone","1112775586638950400","1112775586638950400",NA,"Carmen Castro-Pagán",FALSE,"2009-10-23T05:01:48.000Z","Litigation News @BLaw • PR native • Avid reader • @UPRRP @DePUCPR @AUWCL alumna • CCastro-Pagan@bloomberglaw.com",TRUE,"CCastroPagan","https://pbs.twimg.com/profile_images/1512504079578185730/jsjHUrMb_normal.jpg","Washington, DC",NA,"https://t.co/wWPgLryl0v",NA,5,0,0,0,0,1542,1061,4903,53,"RT @BLaw: The Tampa Bay Buccaneers’ request to seal the Fifth Circuit's hearing on its challenge to the payout it received from the BP oil spill fund “goes too far—by a longshot,"" appeals court says. https://t.co/HVgUL2CMYu",FALSE
"66","In a case somehow involving the Deepwater Horizon oil spill, the 5th Cir. explains to the Tampa Bay Buccaneers that appellate hearings are open by default &amp; in doing so defeated the team’s purpose of sealing the courtroom. . http   www ca5 uscourts gov opinions pub 18 18 30375 CV0 pdf","en",2019-04-01 17:55:55,"312862830",FALSE,"everyone","1112775615973871617","1112775615973871617",NA,"Rick Sanders",FALSE,"2011-06-07T19:50:12.000Z","Lawyer: copyright, trademark, etc. Mission: help technology firms succeed; help you understand IP, internet, related law; advocate Picard over Kirk",FALSE,"RickSandersLaw","https://pbs.twimg.com/profile_images/1429674145/www.ashleysegroves.com_sanders_040_twitter_normal.jpg","Nashville, TN","1175549685194534912","https://t.co/v9bvUaGzn6",NA,0,0,1,0,0,2520,2357,25575,98,"In a case somehow involving the Deepwater Horizon oil spill, the 5th Cir. explains to the Tampa Bay Buccaneers that appellate hearings are open by default &amp; in doing so defeated the team’s purpose of sealing the courtroom. https://t.co/ONG8emDRLX",FALSE
"67","RT @BLaw: The Tampa Bay Buccaneers’ request to seal the Fifth Circuit's hearing on its challenge to the payout it received from the BP oil spill fund “goes too far—by a longshot,"" appeals court says. . https   news bloomberglaw com us law week nfl team cant bar public from hearing on bp oil spill claims","en",2019-04-01 18:00:16,"2951041272",FALSE,"everyone","1112776708376203265","1112776708376203265",NA,"EnviroEnergy @NatLaw",FALSE,"2014-12-29T23:21:09.000Z","",FALSE,"NatLawEnviro","https://pbs.twimg.com/profile_images/1441096955195584519/s4YVbTMz_normal.jpg",NA,NA,NA,NA,5,0,0,0,0,141,337,7736,45,"RT @BLaw: The Tampa Bay Buccaneers’ request to seal the Fifth Circuit's hearing on its challenge to the payout it received from the BP oil spill fund “goes too far—by a longshot,"" appeals court says. https://t.co/HVgUL2CMYu",FALSE
"68","RT @BLaw: The Tampa Bay Buccaneers’ request to seal the Fifth Circuit's hearing on its challenge to the payout it received from the BP oil spill fund “goes too far—by a longshot,"" appeals court says. . https   news bloomberglaw com us law week nfl team cant bar public from hearing on bp oil spill claims","en",2019-04-01 19:27:45,"3401497234",FALSE,"everyone","1112798725800431617","1112798725800431617",NA,"Wes Wolfe",FALSE,"2015-08-03T15:53:28.000Z","Reporter for @Fla_Pol. #FloridaMan. @UofSC alumnus. @UofAlabama football obsessive. Disheveled and concerned. Est. 1982.",FALSE,"WesWolfeFP","https://pbs.twimg.com/profile_images/1544307124548804610/GyjM6gjK_normal.jpg","Fernandina Beach, FL",NA,"https://t.co/I81bhq3Tor",NA,5,0,0,0,0,1525,2528,93392,98,"RT @BLaw: The Tampa Bay Buccaneers’ request to seal the Fifth Circuit's hearing on its challenge to the payout it received from the BP oil spill fund “goes too far—by a longshot,"" appeals court says. https://t.co/HVgUL2CMYu",FALSE
"69","I’m a lifelong ⁦@Buccaneers⁩ fan and this looks egregious...
“Buccaneers quietly seeking millions in compensation from BP's Deepwater Horizon oil spill”
#NFL 
#lawsuitreform  . https   sports yahoo com tampa bay buccaneers dp deepwater horizon oil spill damages 001457350 html","en",2019-04-02 00:47:06,"15379484",FALSE,"everyone","1112879092817424387","1112879092817424387",NA,"Ryan Gravatt",FALSE,"2008-07-10T16:18:32.000Z","Christian, father, husband. Owner @RaconteurMC. Strategist for comms, digital. Former award-winning journalist. Proverbs 3:5-6",FALSE,"gravatt","https://pbs.twimg.com/profile_images/893576011190853633/MOmM6syp_normal.jpg","Austin, TX",NA,"https://t.co/fX6a8xoDsw",NA,0,1,0,0,0,9914,10256,24354,170,"I’m a lifelong ⁦@Buccaneers⁩ fan and this looks egregious...
“Buccaneers quietly seeking millions in compensation from BP's Deepwater Horizon oil spill”
#NFL 
#lawsuitreform  https://t.co/7KISxihweQ",FALSE
"70","I don't get it. How were the Bucs (or the Lightning) harmed by the Deep Horizon oil spill? Did the spill affect tourism in the Tampa Bay area and, therefore, game attendance?? That's all I can think of.... ","en",2019-04-02 07:24:24,"919359337",FALSE,"everyone","1112979075092537344","1112979075092537344",NA,"David M NItzsche",FALSE,"2012-11-01T16:20:57.000Z","Live in in Red Lodge, MT, single, love RPGs- esp. Dragon Age, recently moved from KC, history buff, political junkie (history in the making)",FALSE,"DNitch01","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Montana, USA",NA,NA,NA,0,0,0,0,0,8,248,4804,0,"I don't get it. How were the Bucs (or the Lightning) harmed by the Deep Horizon oil spill? Did the spill affect tourism in the Tampa Bay area and, therefore, game attendance?? That's all I can think of...",FALSE
"71","Buccaneers tranquillement cherchant des millions en dédommagement de la marée noire de BP Deepwater Horizon  :Auto pickup by wikyou. https   ca sports yahoo com news tampa bay buccaneers dp deepwater horizon oil spill damages 001457350 html","fr",2019-04-02 07:26:03,"386960023",FALSE,"everyone","1112979491813556224","1112979491813556224",NA,"TranSpoNewsEnFr",FALSE,"2011-10-08T06:45:29.000Z","http://t.co/nHw9D8BtbJ Nouvelles sportives, ce qui traduit de l'anglais vers le français.",FALSE,"TranSpoNewsEnFr","https://pbs.twimg.com/profile_images/949914275027460096/4-HIJiEv_normal.jpg","JAPAN",NA,"http://t.co/RIUrKvjaKz",NA,0,0,0,0,0,936,1286,74245,19,"Buccaneers tranquillement cherchant des millions en dédommagement de la marée noire de BP Deepwater Horizon https://t.co/nzsaVbDGIP :Auto pickup by wikyou",FALSE
"72","Buccaneers ruhig suchen Millionen Entschädigung von BP Deepwater Horizon Oil spill  :Auto pickup by wikyou. https   ca sports yahoo com news tampa bay buccaneers dp deepwater horizon oil spill damages 001457350 html","de",2019-04-02 10:00:06,"384690541",FALSE,"everyone","1113018260327292933","1113018260327292933",NA,"TranSpoNewsEnDe",FALSE,"2011-10-04T04:26:28.000Z","http://t.co/W66XfPVXDJ Kanada Sports Nachrichten, die aus dem Englischen ins Deutsche übersetzt.ähnlich;",FALSE,"TranSpoNewsEnDe","https://pbs.twimg.com/profile_images/949911724106264576/qghYywUn_normal.jpg","JAPAN",NA,"http://t.co/RIUrKvjaKz",NA,0,0,0,0,0,1470,2076,80238,10,"Buccaneers ruhig suchen Millionen Entschädigung von BP Deepwater Horizon Oil spill https://t.co/TqRIlmJyXs :Auto pickup by wikyou",FALSE
"73","Buccaneers tranquillement cherchant des millions en dédommagement de la marée noire de BP Deepwater Horizon  :Auto pickup by wikyou. https   ca sports yahoo com news tampa bay buccaneers dp deepwater horizon oil spill damages 001457350 html","fr",2019-04-02 11:26:02,"386960023",FALSE,"everyone","1113039886720745473","1113039886720745473",NA,"TranSpoNewsEnFr",FALSE,"2011-10-08T06:45:29.000Z","http://t.co/nHw9D8BtbJ Nouvelles sportives, ce qui traduit de l'anglais vers le français.",FALSE,"TranSpoNewsEnFr","https://pbs.twimg.com/profile_images/949914275027460096/4-HIJiEv_normal.jpg","JAPAN",NA,"http://t.co/RIUrKvjaKz",NA,0,0,0,0,0,936,1286,74245,19,"Buccaneers tranquillement cherchant des millions en dédommagement de la marée noire de BP Deepwater Horizon https://t.co/nzsaVbm5kf :Auto pickup by wikyou",FALSE
"74","@SethKush @TheJohnSenning . https   www yahoo com sports tampa bay buccaneers dp deepwater horizon oil spill damages 001457350 html","qme",2019-04-02 12:47:33,"988403797104963584",FALSE,"everyone","1113060400839385089","1113060400839385089","19899004","Nick McLine",FALSE,"2018-04-23T13:06:43.000Z","",FALSE,"MclineNick","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",NA,"988404505850114048",NA,NA,0,0,0,0,0,0,26,63,0,"@SethKush @TheJohnSenning https://t.co/her0ShGKd6",FALSE
"75","4. The Tampa Bay Buccaneers’ request to seal the courtroom when the Fifth Circuit hears its challenge to the payout it received from the BP oil spill fund “goes too far—by a longshot."" . https   news bloomberglaw com class action nfl team cant bar public from hearing on bp oil spill claims","en",2019-04-02 13:02:13,"34613951",FALSE,"everyone","1113064091386437632","1113062223889330176","34613951","Bloomberg Law",FALSE,"2009-04-23T13:41:13.000Z","⚖️ Where lawyers find legal news & analysis they can trust #SCOTUS 

✉️ Newsletter: https://t.co/ItyD9vmjKp
🎧 Podcasts: https://t.co/qwrzcaUKmY",TRUE,"BLaw","https://pbs.twimg.com/profile_images/1500933114809491456/NQrzPzkt_normal.jpg","Arlington, VA","1610994856620326912","https://t.co/QfBM8rF8FQ",NA,0,1,5,0,0,147035,1384,104189,2640,"4. The Tampa Bay Buccaneers’ request to seal the courtroom when the Fifth Circuit hears its challenge to the payout it received from the BP oil spill fund “goes too far—by a longshot."" https://t.co/Mq7yfanu53",FALSE
"76","Buccaneers quietly seeking millions in compensation from BP's Deepwater Horizon oil spill . https   www yahoo com sports tampa bay buccaneers dp deepwater horizon oil spill damages 001457350 html","en",2019-04-02 13:05:15,"3383858020",FALSE,"everyone","1113064852157652994","1113064852157652994",NA,"Vincent E Davis",FALSE,"2015-07-20T00:13:01.000Z","👨🏾",FALSE,"vdavis114","https://pbs.twimg.com/profile_images/1026515655724609536/83eMObS4_normal.jpg","ANNA, TX",NA,NA,NA,0,0,0,0,0,115,679,87973,3,"Buccaneers quietly seeking millions in compensation from BP's Deepwater Horizon oil spill https://t.co/VlBZvdAAf1",FALSE
"77","Yahoo Sports: Buccaneers quietly seeking millions in compensation from BP's Deepwater Horizon oil spill.


via @GoogleNews. https   sports yahoo com tampa bay buccaneers dp deepwater horizon oil spill damages 001457350 html","en",2019-04-02 13:51:06,"28756682",FALSE,"everyone","1113076391246004224","1113076391246004224",NA,"Blue Marble",FALSE,"2009-04-04T07:00:48.000Z","Saved so much time this year wasting this day with you.",FALSE,"inkly1","https://pbs.twimg.com/profile_images/1296546544846401536/SiFnT58z_normal.jpg","Philly, NEPA, Jersey Shore",NA,"https://t.co/yg8iULjUlw",NA,0,0,0,0,0,388,1706,15217,22,"Yahoo Sports: Buccaneers quietly seeking millions in compensation from BP's Deepwater Horizon oil spill.
https://t.co/l6p9IzKKJt

via @GoogleNews",FALSE
"78","@gravatt @Buccaneers Looking for compensation for all those historically empty seats!. ","en",2019-04-02 15:04:56,"700202408",FALSE,"everyone","1113094972767698944","1112879092817424387","15379484","Chris Beavers",FALSE,"2012-07-17T02:25:08.000Z","conservative Republican, husband, father of 2, media strategy, press relations, Episcopalian, and lover of Texas singer songwriters",FALSE,"Cabsavtex","https://pbs.twimg.com/profile_images/2404913573/image_normal.jpg","Texas",NA,NA,NA,0,0,1,0,0,301,943,4058,5,"@gravatt @Buccaneers Looking for compensation for all those historically empty seats!",TRUE
"79","Buccaneers quietly seeking millions in compensation from BP's Deepwater Horizon oil spill . https   www yahoo com sports tampa bay buccaneers dp deepwater horizon oil spill damages 001457350 html","en",2019-04-02 15:41:47,"880821355767312385",FALSE,"everyone","1113104245018963968","1113104245018963968",NA,"Holly Huntley#Resist",FALSE,"2017-06-30T16:12:30.000Z","daughter, sister, aunt, brain aneurism survivor, animal & environmental lover, no tolerance for ""idiots"" or ""stupid"" people.",FALSE,"HollyHuntley3","https://pbs.twimg.com/profile_images/994985621738307585/vTxLIBvW_normal.jpg",NA,NA,NA,NA,0,0,0,0,0,856,136,141201,4,"Buccaneers quietly seeking millions in compensation from BP's Deepwater Horizon oil spill https://t.co/XR5zcSXV7I",FALSE
"80","Buccaneers quietly seeking millions in compensation from BP's Deepwater Horizon oil spill  via @YahooSports. https   sports yahoo com tampa bay buccaneers dp deepwater horizon oil spill damages 001457350 html","en",2019-04-02 16:05:21,"3075447368",FALSE,"everyone","1113110179233648640","1113110179233648640",NA,"chris decanter",FALSE,"2015-03-12T16:42:19.000Z","",FALSE,"ChrisDecanter","https://pbs.twimg.com/profile_images/1616823802280689665/QYHiOMu7_normal.jpg","sc",NA,NA,NA,0,0,0,0,0,339,1041,3605,0,"Buccaneers quietly seeking millions in compensation from BP's Deepwater Horizon oil spill https://t.co/OPeooNAax3 via @YahooSports",FALSE
"81","Buccaneers quietly seeking millions in compensation from BP's Deepwater Horizon oil spill  via @Yahoo. https   sports yahoo com tampa bay buccaneers dp deepwater horizon oil spill damages 001457350 html","en",2019-04-02 17:19:15,"225663075",FALSE,"everyone","1113128776878247937","1113128776878247937",NA,"Camron.",FALSE,"2010-12-12T04:08:49.000Z","#DonateLife - Transplant Recipient - ECSU 2x. 🥶 Ice Cold 🤙🏾 IG:3below0 - Rest In Power Briana - Rest In Power Dad. Movie & TV show WATCHER. Peace, Love & …",FALSE,"3BelowZero","https://pbs.twimg.com/profile_images/1621665472532910087/JbL_5iyp_normal.jpg","In My Thoughts …",NA,NA,NA,0,0,0,0,0,776,845,233529,12,"Buccaneers quietly seeking millions in compensation from BP's Deepwater Horizon oil spill https://t.co/4o9UBPr98d via @Yahoo",FALSE
"82","Buccaneers quietly seeking millions in compensation from BP's Deepwater Horizon oil spill  via @YahooSports. https   sports yahoo com tampa bay buccaneers dp deepwater horizon oil spill damages 001457350 html","en",2019-04-02 21:06:00,"2255090783",FALSE,"everyone","1113185838647717889","1113185838647717889",NA,"Braden Orr",FALSE,"2013-12-31T21:09:13.000Z","Fixated on North American energy, railroads, & football",FALSE,"borrdwalk","https://pbs.twimg.com/profile_images/631598254401187840/5ceTE9MW_normal.jpg","UT","1284306930324762625",NA,NA,0,0,0,0,0,167,978,3098,3,"Buccaneers quietly seeking millions in compensation from BP's Deepwater Horizon oil spill https://t.co/NHjCaczb82 via @YahooSports",FALSE
"83","Tampa Bay Bucs want $20 million oil spill award from BP (but don't want anyone to know)  @AlisonFrankel #OnTheCase ($) . https   signon thomsonreuters com. https   twitter com ReutersLegal status 1113189981403660289 photo 1","en",2019-04-02 21:22:28,"334944709",FALSE,"everyone","1113189981403660289","1113189981403660289",NA,"Reuters Legal",FALSE,"2011-07-13T22:28:32.000Z","The Reuters Legal team brings you the latest legal news and analysis from around the world.

Subscribe to our newsletters: https://t.co/24dVU0e9Sx",TRUE,"ReutersLegal","https://pbs.twimg.com/profile_images/877491866706395139/QnLtTu2w_normal.jpg","New York","1624054623492341765","https://t.co/M3Ax7tirgK",NA,3,0,1,0,0,92668,562,120362,2064,"Tampa Bay Bucs want $20 million oil spill award from BP (but don't want anyone to know) https://t.co/R18065leGy @AlisonFrankel #OnTheCase ($) https://t.co/RYa3VZPG3O",FALSE
"84","Tampa Bay Bucs want $20 million oil spill award from BP (but don't want anyone to know)  #OnTheCase ($) . https   signon thomsonreuters com. https   twitter com AlisonFrankel status 1113190131857596416 photo 1","en",2019-04-02 21:23:04,"339790344",FALSE,"everyone","1113190131857596416","1113190131857596416",NA,"Alison Frankel",FALSE,"2011-07-21T17:22:00.000Z","litigation columnist @reuters. also: crazy cat lady",TRUE,"AlisonFrankel","https://pbs.twimg.com/profile_images/1576954703396626433/Wk0gywS-_normal.jpg","New York, NY",NA,"https://t.co/x6te8KtefP",NA,0,1,1,0,0,15316,1433,24630,557,"Tampa Bay Bucs want $20 million oil spill award from BP (but don't want anyone to know) https://t.co/vgKJLIDims #OnTheCase ($) https://t.co/bhtXkX4irf",FALSE
"85","@AlisonFrankel Same as David West case you wrote about?. ","en",2019-04-02 21:25:59,"43710689",FALSE,"everyone","1113190869186879490","1113190131857596416","339790344","Sujeet Indap",FALSE,"2009-05-31T16:23:46.000Z","Wall Street Editor at The Financial Times, erstwhile I-banker, co-author: CAESARS PALACE COUP, Diversion Books, March 2021",FALSE,"sindap","https://pbs.twimg.com/profile_images/485155307073466368/XUdaQXHR_normal.png","New York, NY","1372302063787466758","https://t.co/PVobRUUct1",NA,0,1,0,0,0,14806,982,13468,290,"@AlisonFrankel Same as David West case you wrote about?",TRUE
"86","@sindap I know! Almost makes you feel like (gulp) BP might have had a point about unjustified claims. ","en",2019-04-02 21:28:13,"339790344",FALSE,"everyone","1113191430183374855","1113190131857596416","43710689","Alison Frankel",FALSE,"2011-07-21T17:22:00.000Z","litigation columnist @reuters. also: crazy cat lady",FALSE,"AlisonFrankel","https://pbs.twimg.com/profile_images/1576954703396626433/Wk0gywS-_normal.jpg","New York, NY",NA,"https://t.co/x6te8KtefP",NA,0,0,0,0,0,15258,1444,24840,553,"@sindap I know! Almost makes you feel like (gulp) BP might have had a point about unjustified claims",TRUE
"87","Buccaneers quietly seeking millions in compensation from BP's Deepwater Horizon oil spill  via @YahooSports. https   sports yahoo com tampa bay buccaneers dp deepwater horizon oil spill damages 001457350 html","en",2019-04-02 21:54:51,"15573407",FALSE,"everyone","1113198131515097088","1113198131515097088",NA,"Sheilla Dingus",FALSE,"2008-07-23T22:09:56.000Z","President/Editor for nonprofit https://t.co/fUDIgpBUVl News/Advocacy/Resource for active and retired athletes  #sportslaw #advocacy #civilrights",FALSE,"SheillaDingus","https://pbs.twimg.com/profile_images/787397873952493568/W1MdOoXj_normal.jpg","Kingsport, TN","1623811424735703041","https://t.co/fUDIgpBUVl",NA,1,0,0,0,0,2959,2678,53318,51,"Buccaneers quietly seeking millions in compensation from BP's Deepwater Horizon oil spill https://t.co/IH7by7XRVt via @YahooSports",FALSE
"88","RT @SheillaDingus: Buccaneers quietly seeking millions in compensation from BP's Deepwater Horizon oil spill  via @YahooSports. https   sports yahoo com tampa bay buccaneers dp deepwater horizon oil spill damages 001457350 html","en",2019-04-02 22:39:27,"84859567",FALSE,"everyone","1113209356894519297","1113209356894519297",NA,"BSteph51",FALSE,"2009-10-24T14:26:18.000Z","Retweets are not endorsements",FALSE,"bsteph51","https://pbs.twimg.com/profile_images/1604201994121625601/reXk7KQF_normal.jpg",NA,NA,NA,NA,1,0,0,0,0,542,4303,16677,12,"RT @SheillaDingus: Buccaneers quietly seeking millions in compensation from BP's Deepwater Horizon oil spill https://t.co/IH7by7XRVt via @YahooSports",FALSE
"89","RT @ReutersLegal: Tampa Bay Bucs want $20 million oil spill award from BP (but don't want anyone to know)  @AlisonFrankel #OnTheCase ($) . https   signon thomsonreuters com. https   twitter com ReutersLegal status 1113189981403660289 photo 1","en",2019-04-02 22:59:22,"23127957",FALSE,"everyone","1113214367225516032","1113214367225516032",NA,"Leonardo A GoCa",FALSE,"2009-03-06T22:22:47.000Z","Life is short. Time is fast. No replay, no rewind.                

So enjoy every moment as it comes ...",FALSE,"legocamx","https://pbs.twimg.com/profile_images/1100464314224443392/WQGAAcFw_normal.jpg","CdMx",NA,NA,NA,3,0,0,0,0,452,517,49943,3,"RT @ReutersLegal: Tampa Bay Bucs want $20 million oil spill award from BP (but don't want anyone to know) https://t.co/R18065leGy @AlisonFrankel #OnTheCase ($) https://t.co/RYa3VZPG3O",FALSE
"90","Buccaneers quietly seeking millions in compensation from BP's Deepwater Horizon oil spill  via @YahooSports. https   sports yahoo com tampa bay buccaneers dp deepwater horizon oil spill damages 001457350 html","en",2019-04-03 00:03:45,"1230271051",FALSE,"everyone","1113230570522329088","1113230570522329088",NA,"Skonie Skoop🔬",FALSE,"2013-03-01T16:18:19.000Z","“The Skonie Skoop” started back in 2005 when Ron Skonie, myself, contributed humorous and offbeat stories for a local morning radio show.",FALSE,"SkonieSkoop","https://pbs.twimg.com/profile_images/1213512053014618113/6A_GrqEF_normal.jpg","Wilmington, DE",NA,"https://t.co/xv5hdPvy0p",NA,0,0,0,0,0,3134,4937,323832,46,"Buccaneers quietly seeking millions in compensation from BP's Deepwater Horizon oil spill https://t.co/6mKpBakeSz via @YahooSports",FALSE
"91","Buccaneers quietly seeking millions in compensation from BP's Deepwater Horizon oil spill  via @YahooSports. https   sports yahoo com tampa bay buccaneers dp deepwater horizon oil spill damages 001457350 html","en",2019-04-03 00:12:53,"250732847",FALSE,"everyone","1113232868757704705","1113232868757704705",NA,"Greig  Murry",FALSE,"2011-02-11T17:56:51.000Z","Be prepared for disappointment!",FALSE,"DruggedAmerican","https://pbs.twimg.com/profile_images/853038900276731904/A4JlEfAk_normal.jpg","Indiana, USA",NA,NA,NA,0,0,0,0,0,57,592,4631,1,"Buccaneers quietly seeking millions in compensation from BP's Deepwater Horizon oil spill https://t.co/J9YsaU58WO via @YahooSports",FALSE
"92",". https   sports yahoo com tampa bay buccaneers dp deepwater horizon oil spill damages 001457350 html","zxx",2019-04-03 00:28:20,"2393021798",FALSE,"everyone","1113236755585667072","1113236755585667072",NA,"Jeremiah Couloute",FALSE,"2014-03-16T17:11:52.000Z","CEO and Founder @Ventum3D",FALSE,"jermycouloute","https://pbs.twimg.com/profile_images/695231296059133952/JJ2Nho00_normal.jpg",NA,"1036709349174005761",NA,NA,0,0,0,0,0,464,1068,3610,36,"https://t.co/031GT8nHvV",FALSE
"93","Talk about greed. The ⁦@Buccaneers⁩ are seeking millions in compensation from BP's Deepwater Horizon oil spill. I don’t see their justification- TB is landlocked and not impacted.  Money should go to those directly impacted! #shame  . https   www yahoo com sports tampa bay buccaneers dp deepwater horizon oil spill damages 001457350 html","en",2019-04-03 02:37:26,"22657082",FALSE,"everyone","1113269245348122625","1113269245348122625",NA,"Abed A. Ayoub",FALSE,"2009-03-03T18:36:48.000Z","Dad. Husband. National Executive Director of @ADC. Living in DC via the greatest American City, Detroit. RT =/= Endorsements. Views are my own.",TRUE,"aayoub","https://pbs.twimg.com/profile_images/1242580616299888642/n_H09clC_normal.jpg","Washington, DC","1352032033669840898","https://t.co/ylrU4e9cSb",NA,0,0,0,0,0,15506,1096,14467,149,"Talk about greed. The ⁦@Buccaneers⁩ are seeking millions in compensation from BP's Deepwater Horizon oil spill. I don’t see their justification- TB is landlocked and not impacted.  Money should go to those directly impacted! #shame  https://t.co/T4ceFHB2My",FALSE
"94","Buccaneers quietly seeking millions in compensation from BP's Deepwater Horizon oil spill  - How the hell did the oil spill effect the Buc and the Lightning? NFL &amp; NHL Owners and Organizations sure are greedy.. https   www yahoo com sports tampa bay buccaneers dp deepwater horizon oil spill damages 001457350 html","en",2019-04-03 08:43:28,"123134775",FALSE,"everyone","1113361363433349120","1113361363433349120",NA,"Melissa",FALSE,"2010-03-15T03:29:24.000Z","🕹🎮👍🏻😼🇺🇸👺📷 🌱✝️🍺🎥 Anime, Manga, Sumo, Video Games, Photography, Cats (+ other animals) & @WESH 2 News Photog",FALSE,"MelissaPhotog","https://pbs.twimg.com/profile_images/1518411185925804033/O0j1mN6B_normal.jpg","Orlando, FL",NA,"https://t.co/byjAgBwzhs",NA,0,0,0,0,0,530,311,16693,47,"Buccaneers quietly seeking millions in compensation from BP's Deepwater Horizon oil spill https://t.co/qPvs5GqUlC - How the hell did the oil spill effect the Buc and the Lightning? NFL &amp; NHL Owners and Organizations sure are greedy.",FALSE
"95","Fuck the @NFL Do not keep this secret. They do not deserve anything in this payout. Buccaneers quietly seeking millions in compensation from BP's Deepwater Horizon oil spill  via @YahooNews. https   news yahoo com tampa bay buccaneers dp deepwater horizon oil spill damages 001457350 html","en",2019-04-03 10:12:21,"327982886",FALSE,"everyone","1113383728926142464","1113383728926142464",NA,"Rick Collins",FALSE,"2011-07-02T14:25:27.000Z","I’m a curmudgeon. If you are offended by what I say, it’s because you desire to be offended.",FALSE,"flyhombre","https://pbs.twimg.com/profile_images/478929153241387008/7Ukn8euY_normal.jpeg","God's Country, Montana",NA,NA,NA,0,0,0,0,0,117,67,28443,8,"Fuck the @NFL Do not keep this secret. They do not deserve anything in this payout. Buccaneers quietly seeking millions in compensation from BP's Deepwater Horizon oil spill https://t.co/V70FRTmbpv via @YahooNews",FALSE
"96","This is infuriating and unmitigated bullshit. Via @flyhombre 
Buccaneers quietly seeking millions in compensation from BP's Deepwater Horizon oil spill . https   sports yahoo com tampa bay buccaneers dp deepwater horizon oil spill damages 001457350 html","en",2019-04-03 10:19:00,"17586383",FALSE,"everyone","1113385403019608064","1113385403019608064",NA,"scribblegurl 🇺🇦",FALSE,"2008-11-24T05:23:05.000Z","Razzle & Napoleon's mom forever
Also on Sp0utibIe. I fix it in post.
#TeamCap #DogStan
SHE/HER 🖕",FALSE,"scribblegurl","https://pbs.twimg.com/profile_images/3048941535/9fdea3e864e00c38c17fd350f5238e8a_normal.jpeg","Lebanon KS","1181141819582631936","https://t.co/6WoogotlkS",NA,0,0,0,0,0,1422,3391,82763,68,"This is infuriating and unmitigated bullshit. Via @flyhombre 
Buccaneers quietly seeking millions in compensation from BP's Deepwater Horizon oil spill https://t.co/tIzeKkMcLd",FALSE
"97","RT @ReutersLegal: Tampa Bay Bucs want $20 million oil spill award from BP (but don't want anyone to know)  @AlisonFrankel #OnTheCase ($) . https   signon thomsonreuters com. https   twitter com ReutersLegal status 1113189981403660289 photo 1","en",2019-04-03 11:14:56,"25611187",FALSE,"everyone","1113399480982888448","1113399480982888448",NA,"Gabriel F Zambrano",FALSE,"2009-03-21T00:51:50.000Z","Personal Injury Attorney | Trial Lawyer | Defective Products",FALSE,"gfzambrano","https://pbs.twimg.com/profile_images/849700848506724352/qfA3Swjf_normal.jpg","Florida","863384380726759426","https://t.co/uSJVkz5vfm",NA,3,0,0,0,0,1154,1222,16823,46,"RT @ReutersLegal: Tampa Bay Bucs want $20 million oil spill award from BP (but don't want anyone to know) https://t.co/R18065leGy @AlisonFrankel #OnTheCase ($) https://t.co/RYa3VZPG3O",FALSE
