"","text","possibly_sensitive","conversation_id","lang","author_id","created_at.x","reply_settings","id","in_reply_to_user_id","username","location","profile_image_url","name","protected","created_at.y","verified","url","description","geo_place_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","pinned_tweet_id","text_with_display_links"
"334","@SammiStitches Dead in the water, like the Red tides of Pinellas. You don't even need to cook the fish. They are dead before they hit the pan. ""Death DeSantis"". ",FALSE,"1419716891887738880","en","771090389046595584",2021-07-26 18:03:14,"everyone","1419719978723520512","477288141","Dontknowabtu","Under ground bunker","https://pbs.twimg.com/profile_images/1363657051310862345/ypjW-kMl_normal.jpg","St. James the Greater.",FALSE,"2016-08-31T21:00:49.000Z",FALSE,NA,"Fine Art and other National Treasures.","dc62519fda13b4ec",0,0,2,0,0,3802,4670,17553,3,"1144066266174566401","@SammiStitches Dead in the water, like the Red tides of Pinellas. You don't even need to cook the fish. They are dead before they hit the pan. ""Death DeSantis"""
"335","@StellaParton Put them in with the Red Tide.. ",FALSE,"1419292054623031297","en","771090389046595584",2021-07-26 18:14:29,"everyone","1419722809585119235","49151622","Dontknowabtu","Under ground bunker","https://pbs.twimg.com/profile_images/1363657051310862345/ypjW-kMl_normal.jpg","St. James the Greater.",FALSE,"2016-08-31T21:00:49.000Z",FALSE,NA,"Fine Art and other National Treasures.","dc62519fda13b4ec",0,0,0,0,0,3802,4670,17553,3,"1144066266174566401","@StellaParton Put them in with the Red Tide."
"336","Choosing hamburgers to ban since he has that Ben and Jerry's thing cleared up. Don't worry about the Red Tide and Covid cases. We've banned ice cream! #DeathSantis  . https   twitter com coopgal69 status 1420131562226585606 photo 1. https   twitter com RemoveRon status 1420129745447145473",FALSE,"1420131562226585606","en","1523811120",2021-07-27 21:18:43,"everyone","1420131562226585606",NA,"coopgal69","Florida, USA","https://pbs.twimg.com/profile_images/1613222181944565760/WImqECEF_normal.jpg","Michelle Cooper",FALSE,"2013-06-17T03:36:33.000Z",FALSE,NA,"Just a liberal girl living in a Florida World #DuranDuran #FreddieMercury  #CobraKai  #JosephQuinn #JoeKeery #StrangerThings #infp #RalphMacchio","074d5ce471c43508",0,0,0,0,0,1149,696,26252,12,"1612956182741913602","Choosing hamburgers to ban since he has that Ben and Jerry's thing cleared up. Don't worry about the Red Tide and Covid cases. We've banned ice cream! #DeathSantis https://t.co/m4JZZyw4EF https://t.co/a84IpvD3Ym"
"337","Fishing during red tide? No, thanks. . https   twitter com TB_Times status 1420720463177818116",FALSE,"1420727903835328514","en","148753152",2021-07-29 12:48:22,"everyone","1420727903835328514",NA,"PBoothMedia",NA,"https://pbs.twimg.com/profile_images/1616277942824222721/u6-SL1D__normal.jpg","Philip Booth",FALSE,"2010-05-27T14:23:42.000Z",FALSE,"https://t.co/SsucCcGjfV","Writes stuff. Slappas da bass. Husband, dad, brother, son. @jazztimes @jazzizmagazine @flfilmcritics @jjajazzawards @theehsociety @acmejazzgarage https://t.co/GEOIL8x8Xv","dc62519fda13b4ec",0,0,1,0,0,2107,4280,57493,73,NA,"Fishing during red tide? No, thanks. https://t.co/F6tTqz9iED"
"338","@KlutzCargo Hi!  I’m a reporter with Channel 10.   I’m reporting on red tide and the increase in flies.   Can I use your video?   Would you be willing to give me a call?. ",FALSE,"1419805494601035785","en","16977333",2021-07-29 17:01:40,"everyone","1420791648070549504","1087103908701454348","BeauWTSP",NA,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","-",FALSE,"2008-10-26T05:57:00.000Z",FALSE,NA,"","dc62519fda13b4ec",1,0,1,0,0,4922,0,2924,133,NA,"@KlutzCargo Hi!  I’m a reporter with Channel 10.   I’m reporting on red tide and the increase in flies.   Can I use your video?   Would you be willing to give me a call?"
"339","~ red tide and women’s rights for example. ",FALSE,"1420852733813346305","en","164889050",2021-07-29 21:05:32,"everyone","1420853020586303495","164889050","nothinkjustvibe","south jersey - tampa","https://pbs.twimg.com/profile_images/1250982278643232768/dWO-p7qp_normal.jpg","jamie ❂",FALSE,"2010-07-10T01:09:45.000Z",FALSE,"https://t.co/cvoZfUHxTu","☯♑️🕊💜","dc62519fda13b4ec",0,0,2,0,0,545,764,28518,2,"1468402780209664012","~ red tide and women’s rights for example"
"340","@gomer2323 It's cloudy, hot, humid, and we're having the WORST Red Tide case we've had in AGES. Hundreds of thousands of dead fish being scooped out of the water and shoveled off the beach. We also had over 800 manatees die, but NO Climate Change, right?! 🤨❣. ",FALSE,"1420851343242104834","en","2768977514",2021-07-29 23:09:04,"everyone","1420884105558900738","183085737","Kaiya1212","Lake Heather, FL","https://pbs.twimg.com/profile_images/998061882492706818/V4LQbOXP_normal.jpg","Kaiya UNLEASHED 🕊",FALSE,"2014-08-26T03:10:06.000Z",FALSE,NA,"Writer; animal, nature, music, travel & language lover. Despise Cancer, Trump, Intolerance, & Pain. Pick the order!😾#WritingCommunity #WritersinQuarantine #FBR","5bf268a34de4d516",0,2,1,1,0,22293,22405,102785,18,"1426938430198620172","@gomer2323 It's cloudy, hot, humid, and we're having the WORST Red Tide case we've had in AGES. Hundreds of thousands of dead fish being scooped out of the water and shoveled off the beach. We also had over 800 manatees die, but NO Climate Change, right?! 🤨❣"
"341","Yeah, come on down to the Beautiful Sunshine State, y'all! Just get VAXXED, bring MASKS, don't expect Sunshine, and try not to get too sick from the TOXIC Red Tide. 😳😷💉🌊 Cough, cough! 🕶🤢🤮 . https   twitter com Kaiya1212 status 1420884105558900738",FALSE,"1420888754999513092","en","2768977514",2021-07-29 23:27:32,"everyone","1420888754999513092",NA,"Kaiya1212","Lake Heather, FL","https://pbs.twimg.com/profile_images/998061882492706818/V4LQbOXP_normal.jpg","Kaiya UNLEASHED 🕊",FALSE,"2014-08-26T03:10:06.000Z",FALSE,NA,"Writer; animal, nature, music, travel & language lover. Despise Cancer, Trump, Intolerance, & Pain. Pick the order!😾#WritingCommunity #WritersinQuarantine #FBR","5bf268a34de4d516",1,0,1,0,0,22293,22405,102785,18,"1426938430198620172","Yeah, come on down to the Beautiful Sunshine State, y'all! Just get VAXXED, bring MASKS, don't expect Sunshine, and try not to get too sick from the TOXIC Red Tide. 😳😷💉🌊 Cough, cough! 🕶🤢🤮 https://t.co/PPMXNO2J1e"
"342","Or a special legislative session on mitigating red tide, which destroys tourism.  . https   twitter com PBoothMedia status 1421082283717627906 photo 1. https   twitter com AnnaForFlorida status 1420934394626326533",FALSE,"1421082283717627906","en","148753152",2021-07-30 12:16:33,"everyone","1421082283717627906",NA,"PBoothMedia",NA,"https://pbs.twimg.com/profile_images/1616277942824222721/u6-SL1D__normal.jpg","Philip Booth",FALSE,"2010-05-27T14:23:42.000Z",FALSE,"https://t.co/SsucCcGjfV","Writes stuff. Slappas da bass. Husband, dad, brother, son. @jazztimes @jazzizmagazine @flfilmcritics @jjajazzawards @theehsociety @acmejazzgarage https://t.co/GEOIL8x8Xv","dc62519fda13b4ec",0,0,0,0,0,2107,4280,57493,73,NA,"Or a special legislative session on mitigating red tide, which destroys tourism. https://t.co/xLA0urGfWk https://t.co/iURwfDInKz"
"343","They putting little tables and stuff out now too. I don't think they're done yet tho cause they locked it back up lol. But I'm glad though cause Red Tide had me out the beaches lol. Either way this place has still been my peace . https   twitter com Aye_ItsDre status 1421138140115374082 photo 1",FALSE,"1421138140115374082","en","396047154",2021-07-30 15:58:30,"everyone","1421138140115374082",NA,"Aye_ItsDre","Chasing My Dreams","https://pbs.twimg.com/profile_images/738577956776247297/zv9yMdU3_normal.jpg","Aye ' Im Andre . !",FALSE,"2011-10-22T17:20:06.000Z",FALSE,NA,"Please dont mention me, retweet me, quote me or anything if ur ugly. YOU'VE BEEN WARNED","6d4de57fa00a913f",0,0,0,0,0,882,1488,45691,2,NA,"They putting little tables and stuff out now too. I don't think they're done yet tho cause they locked it back up lol. But I'm glad though cause Red Tide had me out the beaches lol. Either way this place has still been my peace https://t.co/XrhcQqdDdH"
"344","No, wait! 😳 That's not what DeathSantis says! 🧐 In fact, Nursing Homes are now NOT allowed to report Covid-19 cases, we HAVE to get those Cruises going, and come enjoy the Red Tide! 😾 . https   twitter com orlandosentinel status 1421260788199743488",FALSE,"1421296751919738883","en","2768977514",2021-07-31 02:28:46,"everyone","1421296751919738883",NA,"Kaiya1212","Lake Heather, FL","https://pbs.twimg.com/profile_images/998061882492706818/V4LQbOXP_normal.jpg","Kaiya UNLEASHED 🕊",FALSE,"2014-08-26T03:10:06.000Z",FALSE,NA,"Writer; animal, nature, music, travel & language lover. Despise Cancer, Trump, Intolerance, & Pain. Pick the order!😾#WritingCommunity #WritersinQuarantine #FBR","5bf268a34de4d516",0,0,1,1,0,22293,22405,102785,18,"1426938430198620172","No, wait! 😳 That's not what DeathSantis says! 🧐 In fact, Nursing Homes are now NOT allowed to report Covid-19 cases, we HAVE to get those Cruises going, and come enjoy the Red Tide! 😾 https://t.co/Usmoqc8Qdn"
"345","@amp98765 @amichamber We were there until Wednesday. On the Anna Maria beach and on the bay side — no dead fish at all, no heavy odor. But several in our group, including me, could feel that telltale tickle/cough in our throats. Boaters told us they saw dead fish about a mile offshore.. ",FALSE,"1418693316355493888","en","148753152",2021-07-31 10:48:21,"everyone","1421422474319777792","19044378","PBoothMedia",NA,"https://pbs.twimg.com/profile_images/1616277942824222721/u6-SL1D__normal.jpg","Philip Booth",FALSE,"2010-05-27T14:23:42.000Z",FALSE,"https://t.co/SsucCcGjfV","Writes stuff. Slappas da bass. Husband, dad, brother, son. @jazztimes @jazzizmagazine @flfilmcritics @jjajazzawards @theehsociety @acmejazzgarage https://t.co/GEOIL8x8Xv","dc62519fda13b4ec",0,1,0,0,0,2106,4280,57504,73,NA,"@amp98765 @amichamber We were there until Wednesday. On the Anna Maria beach and on the bay side — no dead fish at all, no heavy odor. But several in our group, including me, could feel that telltale tickle/cough in our throats. Boaters told us they saw dead fish about a mile offshore."
"346","@amp98765 @amichamber Nothing wrong at all with wearing a mask.. ",FALSE,"1418693316355493888","en","148753152",2021-07-31 12:06:55,"everyone","1421442249217478662","19044378","PBoothMedia",NA,"https://pbs.twimg.com/profile_images/1616277942824222721/u6-SL1D__normal.jpg","Philip Booth",FALSE,"2010-05-27T14:23:42.000Z",FALSE,"https://t.co/SsucCcGjfV","Writes stuff. Slappas da bass. Husband, dad, brother, son. @jazztimes @jazzizmagazine @flfilmcritics @jjajazzawards @theehsociety @acmejazzgarage https://t.co/GEOIL8x8Xv","dc62519fda13b4ec",0,0,1,0,0,2106,4280,57504,73,NA,"@amp98765 @amichamber Nothing wrong at all with wearing a mask."
"347","@44mmvvpp This pic is missing the thousands of pounds of dead fish rotting in our beaches due to pollution causing red tide algae blooms.. ",FALSE,"1421459163331416064","en","242013112",2021-08-01 04:08:41,"everyone","1421684282326765568","4451570595","melinacorazon11","Tampa, FL","https://pbs.twimg.com/profile_images/1455698061410377732/6uFx551V_normal.jpg","MLBGY the Resista",FALSE,"2011-01-23T18:38:24.000Z",FALSE,NA,"💋🌎✨#NeverSayNever. #DoUntoOthers…#Resister, I am passionate, practical, a little spoiled and definitely damaged but a fighter and a good person.","dc62519fda13b4ec",0,0,0,0,0,2242,3486,32461,2,NA,"@44mmvvpp This pic is missing the thousands of pounds of dead fish rotting in our beaches due to pollution causing red tide algae blooms."
"348","This grouper sandwich taste like red tide. ",FALSE,"1421927239155847169","en","4376906067",2021-08-01 20:14:06,"everyone","1421927239155847169",NA,"lordlightskin33","St Petersburg, FL","https://pbs.twimg.com/profile_images/1473732558642896906/7fPvm04g_normal.jpg","BBB",FALSE,"2015-12-04T23:18:21.000Z",FALSE,NA,"Can’t stop, won’t stop","dc62519fda13b4ec",0,0,3,0,0,317,579,955,1,NA,"This grouper sandwich taste like red tide"
"349","Went out to Picnic Island and the American Legion to check for red tide damage yesterday. Full report is up now in my latest video. Appreciate y’all watching. #redtide #tampabay #fishing #waterquality #florida #snook #redfish #trout 

 . https   www youtube com watch. https   twitter com WadeFishingExp status 1422301500164952071 photo 1",FALSE,"1422301500164952071","en","1360002869584355333",2021-08-02 21:01:17,"everyone","1422301500164952071",NA,"WadeFishingExp","Tampa, FL","https://pbs.twimg.com/profile_images/1411662349862375424/t7BMkf7A_normal.jpg","The Wade Fishing Experience",FALSE,"2021-02-11T23:09:06.000Z",FALSE,"https://t.co/MVzN37qekF","Tampa Bay’s premier wade fishing show, hosted by Matt Stevens, @stevens_mms. Tips, tactics and locations to help you catch more redfish, trout and snook.","07d9db4c5b488000",1,0,1,0,0,294,294,122,1,"1429080272264441857","Went out to Picnic Island and the American Legion to check for red tide damage yesterday. Full report is up now in my latest video. Appreciate y’all watching. #redtide #tampabay #fishing #waterquality #florida #snook #redfish #trout 

https://t.co/kJMwDUUTuL https://t.co/OlCSx5lVng"
"350","@MSNBC @ZeeshanAleem If only he would worry about the problems were facing in Florida and quit campaigning. We have Covid on the rise &amp; red tide Ravaging our shoreline.. ",FALSE,"1422350768032595975","en","1270894015261618180",2021-08-03 00:23:59,"everyone","1422352511101460480","2836421","LindaLush4","Tampa, FL","https://pbs.twimg.com/profile_images/1463930139755139081/WEjaGmsS_normal.jpg","𝕷𝖎𝖓𝖉𝖆 𝕷𝖚𝖘𝖍",FALSE,"2020-06-11T01:42:16.000Z",FALSE,NA,"Educator by day and pirate by weekend. Most important job is being Payton and Tatum’s Noona. I support my LEO son. No DM’s please. #Catholic #Democrat","dc62519fda13b4ec",1,0,1,0,0,1412,2457,40933,4,NA,"@MSNBC @ZeeshanAleem If only he would worry about the problems were facing in Florida and quit campaigning. We have Covid on the rise &amp; red tide Ravaging our shoreline."
"351",". A guess ice 🍦 🍦 is more important. . https   www wfla com weather red tide live nikki fried discusses clean water initiative. https   twitter com jahblessjones status 1422639833030316034 photo 1",FALSE,"1422639833030316034","en","1888736366",2021-08-03 19:25:42,"everyone","1422639833030316034",NA,"jahblessjones","Florida, USA","https://pbs.twimg.com/profile_images/1452381811577868300/k4oNwm4n_normal.jpg","Andrew Jones",FALSE,"2013-09-21T03:28:33.000Z",FALSE,NA,"Jones & Family Life is Good😁","01af119d415cd7d2",0,0,0,0,0,11,5,6074,0,NA,"https://t.co/3cVvjf5gJB. A guess ice 🍦 🍦 is more important. https://t.co/UU8A4nWdF4"
"352","@GovRonDeSantis you didn't help the counties that were begging you for help with the red tide. Your helping Floridians that want to leave their houses because of covid.  Now your not helping our children by letting them go to school Unmasked 

What are you doing?. ",FALSE,"1422729449263542272","en","1139310706199867397",2021-08-04 01:21:48,"everyone","1422729449263542272","1058807868","ehtampaDeb","Tampa, FL","https://pbs.twimg.com/profile_images/1542305525488095232/hnUF7t_v_normal.jpg","Debbie",FALSE,"2019-06-13T23:16:54.000Z",FALSE,NA,"Just a American wanting the best for America.Loves Horses,Cats & Dogs but only have a Cat.💙 💜 Go Bolts, Rays, Bucs & Rowdies & Wrexham
 No Dm's. No Drama!","dc62519fda13b4ec",0,0,0,0,0,1524,3240,7249,0,NA,"@GovRonDeSantis you didn't help the counties that were begging you for help with the red tide. Your helping Floridians that want to leave their houses because of covid.  Now your not helping our children by letting them go to school Unmasked 

What are you doing?"
"353","@fineout @GovRonDeSantis Red Tide Ron firmly believes that sucking up to the anti-vax, anti-mask Covid denier types will win him re-election and boost his presidential prospects. He will fight tooth &amp; nail against going in the right direction. #DeSantisVariant #RemoveRon #DeathSantis #RedTide. ",FALSE,"1422673504332353541","en","148753152",2021-08-04 02:49:52,"everyone","1422751610795593731","16001789","PBoothMedia",NA,"https://pbs.twimg.com/profile_images/1616277942824222721/u6-SL1D__normal.jpg","Philip Booth",FALSE,"2010-05-27T14:23:42.000Z",FALSE,"https://t.co/SsucCcGjfV","Writes stuff. Slappas da bass. Husband, dad, brother, son. @jazztimes @jazzizmagazine @flfilmcritics @jjajazzawards @theehsociety @acmejazzgarage https://t.co/GEOIL8x8Xv","dc62519fda13b4ec",0,0,0,0,0,2107,4280,57493,73,NA,"@fineout @GovRonDeSantis Red Tide Ron firmly believes that sucking up to the anti-vax, anti-mask Covid denier types will win him re-election and boost his presidential prospects. He will fight tooth &amp; nail against going in the right direction. #DeSantisVariant #RemoveRon #DeathSantis #RedTide"
"354","@GovRonDeSantis That's why you let Piney Point dump massive amounts of contaminants into our water way causing red tide and not giving any State help into cleaning this mess up. Great move.  You are not a good Gov. You don't care about our water or children's health. I'm disappointed in you.. ",FALSE,"1422716680338350081","en","1139310706199867397",2021-08-04 03:25:46,"everyone","1422760647587139585","1058807868","ehtampaDeb","Tampa, FL","https://pbs.twimg.com/profile_images/1542305525488095232/hnUF7t_v_normal.jpg","Debbie",FALSE,"2019-06-13T23:16:54.000Z",FALSE,NA,"Just a American wanting the best for America.Loves Horses,Cats & Dogs but only have a Cat.💙 💜 Go Bolts, Rays, Bucs & Rowdies & Wrexham
 No Dm's. No Drama!","dc62519fda13b4ec",0,1,0,0,0,1524,3240,7249,0,NA,"@GovRonDeSantis That's why you let Piney Point dump massive amounts of contaminants into our water way causing red tide and not giving any State help into cleaning this mess up. Great move.  You are not a good Gov. You don't care about our water or children's health. I'm disappointed in you."
"355","@GovRonDeSantis Where's the help for Red Tide?  You have all this $$$ for others we need to stop killing our fish, dolphins, &amp; turtles. Clean up costs big bucks.  We need help!. ",FALSE,"1423026279113232386","en","1139310706199867397",2021-08-04 21:33:05,"everyone","1423034280054345730","1058807868","ehtampaDeb","Tampa, FL","https://pbs.twimg.com/profile_images/1542305525488095232/hnUF7t_v_normal.jpg","Debbie",FALSE,"2019-06-13T23:16:54.000Z",FALSE,NA,"Just a American wanting the best for America.Loves Horses,Cats & Dogs but only have a Cat.💙 💜 Go Bolts, Rays, Bucs & Rowdies & Wrexham
 No Dm's. No Drama!","dc62519fda13b4ec",1,0,1,0,0,1524,3240,7249,0,NA,"@GovRonDeSantis Where's the help for Red Tide?  You have all this $$$ for others we need to stop killing our fish, dolphins, &amp; turtles. Clean up costs big bucks.  We need help!"
"356","@EDF_Florida Florida @GOP lawmakers &amp; governors are too busy taking away the rights of communities to do what they think is right. Covid, plastics, red tide- they don’t care how they’re having a negative effect on communities.. ",FALSE,"1420831771814400009","en","1149410190141394944",2021-08-05 16:30:53,"everyone","1423320616308989957","1300505254375690241","PoliticsOyVey",NA,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","PoliticsOyVey",FALSE,"2019-07-11T20:08:39.000Z",FALSE,NA,"Passionate mother tweeting about #politics #environment #democracy #HealthCare. Believer in #science #GoldenRule #endalz #ClimateChange #Resist #FTD #DACA","dc62519fda13b4ec",0,0,1,0,0,68,450,4725,2,NA,"@EDF_Florida Florida @GOP lawmakers &amp; governors are too busy taking away the rights of communities to do what they think is right. Covid, plastics, red tide- they don’t care how they’re having a negative effect on communities."
"357","She doesn't live in FL. We do.. she does not know what the people know.  He doesn't want to give counties any help with RED TIDE. The Piney Point co that sent 223 million gallons of contaminated water into our bay with Deathsantis approval.  Now we have the worst Red Tide ever . https   twitter com Kelly123VT status 1423336579347763203",FALSE,"1423338291458367488","en","1139310706199867397",2021-08-05 17:41:07,"everyone","1423338291458367488",NA,"ehtampaDeb","Tampa, FL","https://pbs.twimg.com/profile_images/1542305525488095232/hnUF7t_v_normal.jpg","Debbie",FALSE,"2019-06-13T23:16:54.000Z",FALSE,NA,"Just a American wanting the best for America.Loves Horses,Cats & Dogs but only have a Cat.💙 💜 Go Bolts, Rays, Bucs & Rowdies & Wrexham
 No Dm's. No Drama!","dc62519fda13b4ec",0,1,0,0,0,1524,3240,7249,0,NA,"She doesn't live in FL. We do.. she does not know what the people know.  He doesn't want to give counties any help with RED TIDE. The Piney Point co that sent 223 million gallons of contaminated water into our bay with Deathsantis approval.  Now we have the worst Red Tide ever https://t.co/eiYFxcaEds"
"358","@ehtampaDeb Yep and I Doubt she would send her child to public school with nobody wearing a mask and most people not vaccinated. If her kid was old enough to go to school and public school at that.. ",FALSE,"1423338291458367488","en","873201144251777024",2021-08-05 18:51:20,"everyone","1423355959481602052","1139310706199867397","Kelly123VT","Florida, USA","https://pbs.twimg.com/profile_images/1251888871450738688/tdlmMRFB_normal.jpg","Kelly",FALSE,"2017-06-09T15:32:30.000Z",FALSE,NA,"Classic Rock News Politics, concerts, travel, R&B",NA,0,1,1,0,0,24,269,7637,0,NA,"@ehtampaDeb Yep and I Doubt she would send her child to public school with nobody wearing a mask and most people not vaccinated. If her kid was old enough to go to school and public school at that."
"359","@Kelly123VT You really think she is even thinking of sending her kid to a public school..  No Way! That kid is going to be a spoiled brat just like her, maybe not that bad.
I like Meghan she just has some bad Rep. Ideas &amp; married a loser. ",FALSE,"1423338291458367488","en","1139310706199867397",2021-08-06 19:17:51,"everyone","1423725023978737664","873201144251777024","ehtampaDeb","Tampa, FL","https://pbs.twimg.com/profile_images/1542305525488095232/hnUF7t_v_normal.jpg","Debbie",FALSE,"2019-06-13T23:16:54.000Z",FALSE,NA,"Just a American wanting the best for America.Loves Horses,Cats & Dogs but only have a Cat.💙 💜 Go Bolts, Rays, Bucs & Rowdies & Wrexham
 No Dm's. No Drama!","dc62519fda13b4ec",0,0,0,0,0,1524,3241,7252,0,NA,"@Kelly123VT You really think she is even thinking of sending her kid to a public school..  No Way! That kid is going to be a spoiled brat just like her, maybe not that bad.
I like Meghan she just has some bad Rep. Ideas &amp; married a loser"
"360","with what is going on in Florida, I hate to tell y'all that I still see license plates on cars, trucks, and vans from all y'alls states.

why are people letting their friends and family vacation here?

the weather is shitty and we have red tide, so the beach sucks.

stay home.. ",FALSE,"1424860401246916609","en","800570658929262592",2021-08-09 22:29:26,"everyone","1424860401246916609",NA,"chrislongview","Florida, USA","https://pbs.twimg.com/profile_images/1544507225846304768/gxbelS8D_normal.jpg","Florida Chris",FALSE,"2016-11-21T05:24:53.000Z",FALSE,NA,"Proud Montanan & Floridian. Huge nerd w/ a lab named Shelby. I raise lots of $ for stuff. Loves: Emory, Vanderbilt, Columbia, USF, beach, clearly a homo.","dc62519fda13b4ec",38,29,258,3,0,26043,2416,431637,90,"1283579763215532038","with what is going on in Florida, I hate to tell y'all that I still see license plates on cars, trucks, and vans from all y'alls states.

why are people letting their friends and family vacation here?

the weather is shitty and we have red tide, so the beach sucks.

stay home."
"361","@chrislongview Exactly ! I don’t understand it !. ",FALSE,"1424860401246916609","en","2502812062",2021-08-09 22:30:48,"everyone","1424860742533124102","800570658929262592","bbrae990","Maryland, USA","https://pbs.twimg.com/profile_images/1621370919774986241/_vpYo5t6_normal.jpg","🏳️‍⚧️🏳️‍🌈⚧💛 womans right are human rights",FALSE,"2014-04-22T23:35:00.000Z",FALSE,NA,"Music lover, activist and fighting to make the country better for the sake of my children , domestic violence survivor",NA,0,0,1,0,0,873,1104,42079,6,"1534335539930972160","@chrislongview Exactly ! I don’t understand it !"
"362","@chrislongview Because my kid is getting ready to go to college there. No, I am not happy.. ",FALSE,"1424860401246916609","en","1410112280",2021-08-09 22:31:22,"everyone","1424860887295352837","800570658929262592","burnnikiburn",NA,"https://pbs.twimg.com/profile_images/1419256630609338368/AJ3jykYy_normal.jpg","Typhoid Niki At Your Service",FALSE,"2013-05-07T12:14:50.000Z",FALSE,NA,"Director of chaos in a household of males. She/her/hers. Tweets are always my own views.",NA,0,1,3,0,0,237,1060,20368,2,NA,"@chrislongview Because my kid is getting ready to go to college there. No, I am not happy."
"363","@chrislongview I second this message!

Why anyone comes here now. ",FALSE,"1424860401246916609","en","826311271070920704",2021-08-09 22:31:52,"everyone","1424861013833359363","800570658929262592","Mjcrjdrvrsoonrf","Space Coast, United States","https://pbs.twimg.com/profile_images/1545778590574329861/Bz_Q12yp_normal.jpg","Michael Jackson☮️ #Fight4US #GoodTrouble",FALSE,"2017-01-31T06:08:53.000Z",FALSE,NA,"AF brat,from Rome,NY;AF Vet,Germany lived there 13 yrs;Alum U of Oklahoma,Boomer!Alum Wichita St U,WuShox!ex airline pilot, #VetsResistSquadron",NA,1,0,1,0,0,6708,7357,417071,23,"1620266063077453824","@chrislongview I second this message!

Why anyone comes here now"
"364","@burnnikiburn well, at least we're gonna be wearing masks on campus now. have you called the school to tell them you want all the kids vaccinated? i was really hoping parents would start weighing in and maybe y'all could make a difference.. ",FALSE,"1424860401246916609","en","800570658929262592",2021-08-09 22:32:29,"everyone","1424861166069764104","1410112280","chrislongview","Florida, USA","https://pbs.twimg.com/profile_images/1544507225846304768/gxbelS8D_normal.jpg","Florida Chris",FALSE,"2016-11-21T05:24:53.000Z",FALSE,NA,"Proud Montanan & Floridian. Huge nerd w/ a lab named Shelby. I raise lots of $ for stuff. Loves: Emory, Vanderbilt, Columbia, USF, beach, clearly a homo.",NA,1,2,6,0,0,26052,2415,431836,90,"1283579763215532038","@burnnikiburn well, at least we're gonna be wearing masks on campus now. have you called the school to tell them you want all the kids vaccinated? i was really hoping parents would start weighing in and maybe y'all could make a difference."
"365","@chrislongview And THIS! . https   twitter com gutsywoman19 status 1424861356612796418 photo 1",FALSE,"1424860401246916609","en","1193287659344584709",2021-08-09 22:33:14,"everyone","1424861356612796418","800570658929262592","gutsywoman19",NA,"https://pbs.twimg.com/profile_images/1461823559383269383/XsAUUvRn_normal.jpg","THEE GutsyWoman19🇺🇦🐝 #WeHaveHerBack",FALSE,"2019-11-09T22:02:17.000Z",FALSE,NA,"#votelikeblackwomen 
 #SheWon #KHive #handmarkedpaperballots #ProtectBlackWomen #ForThePeople  #strongertogether #stillwithher Mother, artist, teacher.",NA,5,3,3,0,0,2157,4377,160964,5,NA,"@chrislongview And THIS! https://t.co/bSBPi7TxCT"
"366","@chrislongview Same down here, what are these people thinking? There's a disease running rampant down there...let's go!!!!. ",FALSE,"1424860401246916609","en","3398770055",2021-08-09 22:35:33,"everyone","1424861939537170437","800570658929262592","Paiyslee","FL","https://pbs.twimg.com/profile_images/1605361153697251328/7iKVPfhg_normal.jpg","Paiyslee",FALSE,"2015-08-01T14:25:11.000Z",FALSE,NA,"Paiyslee on Spoutible🐳 Politics, Golf. Giants fan. Biden/Harris 2024  Dog nurse. Storm lover.
   ⚽️ Wrexham always.⚽️",NA,1,0,6,0,0,9260,7705,128877,39,"1618002637630345216","@chrislongview Same down here, what are these people thinking? There's a disease running rampant down there...let's go!!!!"
"367","@chrislongview My kid is going to school vaccinated. The college is saying indoors, masks are required. Outdoors? Only requires in large gatherings. They are holding vaccine clinics out the whazoo. He is prepared for classes to shift online.. ",FALSE,"1424860401246916609","en","1410112280",2021-08-09 22:39:21,"everyone","1424862896169836550","800570658929262592","burnnikiburn",NA,"https://pbs.twimg.com/profile_images/1419256630609338368/AJ3jykYy_normal.jpg","Typhoid Niki At Your Service",FALSE,"2013-05-07T12:14:50.000Z",FALSE,NA,"Director of chaos in a household of males. She/her/hers. Tweets are always my own views.",NA,0,1,3,0,0,237,1060,20368,2,NA,"@chrislongview My kid is going to school vaccinated. The college is saying indoors, masks are required. Outdoors? Only requires in large gatherings. They are holding vaccine clinics out the whazoo. He is prepared for classes to shift online."
"368","@chrislongview You are so right!  We wonder the same thing every time we see an out-of-state plate.. ",FALSE,"1424860401246916609","en","4191273554",2021-08-09 22:39:53,"everyone","1424863028059770881","800570658929262592","DeborahCompass",NA,"https://pbs.twimg.com/profile_images/1361684940321132545/hSAs2hD7_normal.jpg","Dr. Deb Pierce",FALSE,"2015-11-10T14:46:12.000Z",FALSE,NA,"Worked hard for my PhD in Linguistics from Michigan. Retired international educator, now enthusiastic Dem volunteer working to turn Florida blue. #KHive. 💛🐝",NA,0,0,0,0,0,920,857,26672,18,"1587793831176437760","@chrislongview You are so right!  We wonder the same thing every time we see an out-of-state plate."
